"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Negative feedback from users: Hide","Negative feedback from users: Hide all","Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Seconds viewed","Average Seconds viewed","Ad CPM (USD)","Ad impressions","Estimated earnings (USD)"
122153822366654483,61569634500241,"Juan365 Live Stream","Good vibes? Check.
Daily aura? Check.
Ikaw? Wala pa?! 😱
FOLLOW Juana Babe Ashley  now!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365""",,0,"12/08/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02cpCfAmhbkos6JFhh5yxQSDuXFJWTi6tkp1624dn1j6r8UYd6JeBBfW8AXbF1C5Y3l,0,0,Photos,,,,,Lifetime,2828,1177,262,97,24,141,,,110,94,15,1,,,,,
122153839268654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/08/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02CmG6c6UHguqgKuJPZKAXhF9Kh2tuuDkZeZRq8eZ6r7ktNwWAzNz5AHBbbwb3ngL7l,0,0,Photos,,,,,Lifetime,2583,1273,145,92,41,12,,,112,81,31,,,,,,
122153866346654483,61569634500241,"Juan365 Live Stream","LIVE ALERT! 🚨
Juana Babe Jam will be LIVE at 3:30PM!
Share the stream, tag your tropa, and comment “VIEWER MODE ON!”
The more viewers, the bigger the surprises!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365PH #TheResponsibleJuan",,0,"12/08/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0M83cLxe29tywhUk4NJoCC8KUsGCjR3FGPwPYtDJ4uXihFRj17kMv7gAQqjQxSgBCl,0,0,Photos,,,,,Lifetime,1853,835,162,113,36,13,,,69,62,7,,,,,,
122153878742654483,61569634500241,"Juan365 Live Stream","Juankadaaa! 🔥
Kung gusto mo ng good vibes,
Hit FOLLOW and hang out with Juana Babe Abi 

Follow now — tara, sama ka sa saya!😄💙

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/08/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02k6BxKszkyZNZaEA7xDvmFHhqD4YwS955ytTkuqkegRyX8CccuPY8GYtgEPg6PkSdl,0,0,Photos,,,,,Lifetime,2461,1005,195,122,47,26,,,113,99,14,,,,,,
122153889908654483,61569634500241,"Juan365 Live Stream","Here’s the tutorial you’ve been waiting for! 🔥
Step-by-step para mas madali sundan.

#Juanababes #Juan365livestream #Juan365 #TunogNgSayaJUAN365 #ALLINSAYAJUAN #JuankadaMoves #Juan365JingleChallenge",,0,"12/08/2025 21:36",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02hmyDRZneAkDf4k5JGwVoTWTxD6pTi2gg4ApXSqRBEYf2CedJ2Z2nGWffSfHp6W8Tl,0,1,Text,,,,,Lifetime,,583,88,74,14,0,,,37,37,,,,,,,
122153895338654483,61569634500241,"Juan365 Live Stream","Tell us your holiday plans,
tag your tropa and invite them to celebrate the season with us!

Juankada share your wishlist na🎄

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/08/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0MbTVRq5TB5YhsKbBtDBKH7EtqpCh2vmTQtc4uf1gDC2KiFJkwe7bgL2NUDLa9WEtl,0,0,Photos,,,,,Lifetime,2302,903,145,82,20,43,,,52,46,6,,,,,,
1569793544467023,61569634500241,"Juan365 Live Stream","Juanababe Jam","Solo pero di lonely pag nandito kayo Juankada with @[61580395595183:2048:Juana Babe Jam]

 #ALLINSAYAJUAN #juanababes #Juan365livestream
#AllInJuanSaSaya  #JuanKada #Juan365PH #TheResponsibleJuan",9425,"12/08/2025 23:29",uploaded,https://www.facebook.com/juan365livestream/videos/1569793544467023/,0,0,Live,,,,,Lifetime,16823,17966,8954,2436,4882,1636,,,2065,2036,,29,890463.743,65.96,0,0,
122153927468654483,61569634500241,"Juan365 Live Stream","Cashback surprise!
Ay wow… may bumalik sa’kin… hindi lang feelings, kundi rewards din!

Ikaw Juankada ano unang reaction mo? Drop it below! ⬇️

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/09/2025 02:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Py4YKxQP5cyqMvykhDnyXkoMEeN7sCKYbLL5bPfB1ra2C4DnGKmJCx3MSKBVbMujl,0,0,Photos,,,,,Lifetime,1772,869,118,89,19,10,,,88,70,18,,,,,,
122153956958654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/09/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02mV7ZYpcf4HCu4y9NfKJcktDThoPE7t9goPsYXRqYjb7rvd9XK5akxtUZzUqD39vjl,0,0,Photos,,,,,Lifetime,2978,1567,149,110,29,10,,,117,86,31,,,,,,
122154012236654483,61569634500241,"Juan365 Live Stream","Handa na ba kayo, Juankada? 🔥

Samahan sina Juanababes Abi & Zell sa ultimate fun ngayong December 10, 3:30–5:30 PM!

More games, more pa-premyo — mas masaya ‘pag kasama ang buong Juankada! 🧡

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/09/2025 18:02",N/A,https://www.facebook.com/juan365livestream/posts/pfbid035jaX8K9SevnQpc9jGedsLK2Jt1UfZKaYUg8UfKevJDuFyuNPxvPVM8SxaC59EAmMl,0,0,Photos,,,,,Lifetime,1773,895,136,101,24,11,,,60,53,7,,,,,,
122154022676654483,61569634500241,"Juan365 Live Stream","15 days na lang, Pasko na! 🎅🎁
Ano na ang pinaka-ready sa’yo — regalo, outfit, o appetite? 😆
Comment mo na ’yan! ⬇️

#Juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/09/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0gt6Y4XBrdFP3Hwkw1dMXCFdGZWHyK1g2BD8SKuAu4JPB78jkES9L1rRhmHAvc7TUl,0,0,Photos,,,,,Lifetime,1754,940,174,108,42,24,,,42,39,3,,,,,,
122154034814654483,61569634500241,"Juan365 Live Stream","JUANKADA, let’s go! 💙🔥
Mas fun, mas masayang kwentuhan kung kasama ka — kaya follow Juana Babe Zell na! Join her fast-growing fam and don’t miss the updates!

Drop and react❤️below if you’re done!

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/09/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02S1t6nUJ7Z6YTjn9XvUKNZ4cayJ1cxV51BiugvbdKR9DYjZL2L5Bi7ANuGcyFUoXil,0,0,Photos,,,,,Lifetime,1980,823,167,116,35,16,,,77,72,5,,,,,,
854765847158110,61569634500241,"Juan365 Live Stream","Juanababe Abi, Juanababe Zelle, Juanababe Sena","Let’s go JUANKADA fam! Live na ulit tayo— miss namin kayo sobra! Samahan niyo kami nila @[61580716220863:2048:Juana Babe Abi] @[61580479407070:2048:Juana Babe Zell] ❤️‍🔥✨

 #ALLINSAYAJUAN #juanababes #Juan365livestream
#AllInJuanSaSaya  #JuanKada #Juan365PH #TheResponsibleJuan",7844,"12/09/2025 23:41",uploaded,https://www.facebook.com/juan365livestream/videos/854765847158110/,0,0,Live,,,,,Lifetime,14204,14806,10483,3138,5990,1355,,,1591,1591,,,817388.1,73.499,0,0,
122154067370654483,61569634500241,"Juan365 Live Stream","Time for our Pamasko Roll Call!
Comment “Present + Member ID” para may chance ka sa Christmas surprise! 🎁
Go go go! Unahan na sa baba! 👇

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"12/10/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0PzoutS7smpowWRLrA7tJwoZS4dEpE26zrKAk6GXaSpnLJ3W71Uhovmsubw9AxKAQl,0,0,Photos,,,,,Lifetime,5308,2504,697,266,355,76,,1,459,427,32,,,,,,
122154073964654483,61569634500241,"Juan365 Live Stream","Take the chance, baka ikaw na ang susunod! 🎉
Try your luck here at Juan365!

Tara, join na! 🍀
React ❤️ if you're in!
#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/10/2025 04:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0fPPC7bvoW5TkCVQhcojUzw4H6iSBpFJVZkxm5BymPo7652L55NAixGGpMX9tdsUEl,0,0,Photos,,,,,Lifetime,2202,1095,222,144,50,28,,,124,102,22,,,,,,
122154089582654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/10/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0xA1UooEjQ3diD8SLRd4d3BxyKgm9ETAzDvCRoUa3ZC2zKTbsnXjWuyYZv8hPH3MNl,0,0,Photos,,,,,Lifetime,2613,1280,180,110,53,17,,,125,103,22,,,,,,
122154134246654483,61569634500241,"Juan365 Live Stream","Red hot ang livestream today! ❤️‍🔥

Samahan sina Juanababe Abi at Juanababe Sena sa pinaka-mainit na livestream ngayong araw!

🎉 Games, giveaways, at good vibes na walang tigil!

⏰ December 11 | 3:30–5:30 PM

Kita-kits mga Juankada! 💙✨

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/10/2025 18:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0mQ6GqxSHdDhrsSKjXxw7DC14kw3QtMPbpwNASV9kzzED1oMnVCdN29dMLg2r8RGPl,0,0,Photos,,,,,Lifetime,2895,1211,266,164,57,45,,,97,83,14,,,,,,
122154147158654483,61569634500241,"Juan365 Live Stream","Juankada, handa na ba sa ₱1,000,000 pa-premyo?! 🔥
Ito na ang step-by-step para magamit ang ALL IN SA SayaJUAN jingle! 🎶
Gamitin ang sound, i-hataw ang moves, at i-upload nang PUBLIC para sure na pasok ang entry!

#Juan365livestream #Juanababes #Juan365PH #TunogNgSayaJUAN365 #ALLINSAYAJUAN  #JuankadaMoves #Juan365JingleChallenge",,0,"12/10/2025 20:06",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02rnkzLyLt7YqDLPoN2stkmujfmM88ibbbNEfj6THPuzbiJJjAvugwHicE6TwRjeb5l,0,1,Text,,,,,Lifetime,,628,98,73,25,0,,,47,47,,,,,,,
122154150266654483,61569634500241,"Juan365 Live Stream","Test natin kung tunay kang Juankada! Drop your comments below + your Game ID 🤩🎉

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/10/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02Wb3UoK9ooFP98QapmG7qXfnAZDpjoaMWnXuiW8GJWXupSCz9LADVsS8xufVjUVN2l,0,0,Photos,,,,,Lifetime,4987,2147,565,231,258,76,,1,377,349,28,,,,,,
1823348091698434,61569634500241,"Juan365 Live Stream","Juanababe Abi and Sena","Live na tayo Juankada! Tara, samahan niyo kami with @[61580716220863:2048:Juana Babe Abi] and @[61580361006776:2048:Juana Babe Sena] 🤩

#Juan365livestream #juanababes #Juan365PH #tunogngsayajuan365 #ALLINSAYAJUAN #juankadamoves #Juan365JingleChallenge",7852,"12/10/2025 23:32",uploaded,https://www.facebook.com/juan365livestream/videos/1823348091698434/,0,0,Live,,,,,Lifetime,12926,12556,8078,1662,4763,1653,,,1398,1396,,2,809837.11,83.86,0,0,
122154202808654483,61569634500241,"Juan365 Live Stream","Followed ka na ba? 👀💙
If yes, comment “Done!”
If not… hit that FOLLOW button now! 😉

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/11/2025 02:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02THbgBGjzCni4ewWrTX9PEzk9cPRQzyBFzjKjRugNaNoEke9zzxC4jkBHjvwgcUFVl,0,0,Photos,,,,,Lifetime,3006,1404,204,113,68,23,,,125,112,13,,,,,,
122154208094654483,61569634500241,"Juan365 Live Stream","Mahilig ka ba sa last-minute shopping?

Countdown question! Choose one:
A — Early shopper
B — Last-minute warrior
C — No gifts this year

Comment your answer below! ⬇️

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/11/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid06qFUEuxNkwmjwAxsECzWKnGXoxxy3gnC2M5NGiRaUEkD7mZAZG1fmbomBzExPNdtl,0,0,Photos,,,,,Lifetime,2076,971,150,75,54,21,,,80,74,6,,,,,,
122154224840654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/11/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02QQchsPkajEPHs8npyxdvkuULrN4LJTqPP25o5CKb9HsY368N45ZR5sQAdhZh3trcl,0,0,Photos,,,,,Lifetime,2856,1357,165,99,46,20,,,142,102,40,,,,,,
122154253688654483,61569634500241,"Juan365 Live Stream","LIVE at 3:30 PM!
Comment “SEE YOU!” kung excited ka rin sa stream! 💙✨
Mas marami, mas masaya — sali ka na!

Juana Babe Sena🥳

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/11/2025 17:13",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0uHgWo8myVd5s4TWaFZ8zgy6EuKrAGoYLR3uAqFgQMpkYojm5Gcmi6ZwFMtrjpQdpl,0,0,Photos,,,,,Lifetime,2429,943,178,103,55,20,,,77,65,12,,,,,,
122154266606654483,61569634500241,"Juan365 Live Stream","20K Strong! 💙
Maraming salamat, JUANKADA, sa solid na suporta, love, at walang sawang engagement!
Dahil sa inyo, mas lumalakas at mas lumalago ang ating community. ✨

As our appreciation, we’re giving away worth 20,000 FREE CREDITS! 🎉
Here’s how to join:

Mechanics:
1️⃣ Send us a screenshot as proof na nakafollow ka sa lahat ng Juanababe accounts at sa Juanababe page.
2️⃣ After sending your proof, include your Member ID para ma-verify ang entry.

Good luck, JUANKADA — and thank you for being part of our growing family! 💙

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/11/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0XFGXghrBzx36J7JDj8s7tZG3sBYovjukDcs6Cg3hkmR4tHwu6rwoa9znyuzeQnLfl,0,0,Photos,,,,,Lifetime,6465,2196,772,335,326,111,,,543,501,42,,,,,,
1110589484339483,61569634500241,"Juan365 Live Stream","Juanababe Sena","Solo live muna tayo ngayon juankada! tara kwentuhan tayo🤩🥰wit@[61580361006776:2048:Juana Babe Sena]

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365PH",7664,"12/11/2025 23:46",uploaded,https://www.facebook.com/juan365livestream/videos/1110589484339483/,0,0,Live,,,,,Lifetime,9967,9792,7407,1136,4617,1654,,,981,980,,1,802190.496,109.889,0,0,
122154312290654483,61569634500241,"Juan365 Live Stream","November wasn’t just a recap—
it was an EXPERIENCE filled with highlights and breakthroughs! ⚡️

Comment your MEMBER ID if you were part of it! 👇

#Juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365","November wasn’t just a recap—
it was an EXPERIENCE filled with highlights and breakthroughs! ⚡️

Comment your MEMBER ID if you were part of it! 👇

#Juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",90,"12/12/2025 02:30",mixed,https://www.facebook.com/reel/1363415655102203/,1,0,Reels,,,,,Lifetime,538,374,82,47,20,15,,,41,41,,,5709.866,13.562,,0,0
122154317168654483,61569634500241,"Juan365 Live Stream","Paskong-Pasko na talaga—13 days to go! 
May wish ka na ba kay JuanSanta?🎅

Drop your Christmas wish below! 

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/12/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0GVPWePzSN5wzW9fUKpz3xiMBFEBzDcUQvqBErwz6W2c9a4Y7sgwuHHZTbAjLtGdkl,0,0,Photos,,,,,Lifetime,1299,617,133,65,43,25,,,68,64,4,,,,,,
122154365624654483,61569634500241,"Juan365 Live Stream","Feeling lucky? 🍀 tara na — test your luck and jump in!

Tap to try your luck & don’t forget to share your result!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/12/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid04SLPK7w3sdeZx1D7cz6wUW9X5judcdob1eT4NKTdJycUGH7eYPEaqwsvnu6LeCPjl,0,0,Photos,,,,,Lifetime,344,276,78,42,12,24,,,40,31,9,,,,,,
122154367580654483,61569634500241,"Juan365 Live Stream","Juankada, this is it! 🔥
Tutok na sa livestream mamayang 3:30 PM as we officially announce the Lucky 20 winners in celebration of reaching 20K followers🥳🤑

Set your alarms, join the livestream, and stay tuned till the end — baka ikaw na ang susunod na manalo!

#Juanababes #Juan365livestream #Juan365 #AllInJuanSaSaya",,0,"12/12/2025 19:39",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0FNBygAmtHhz6dGLyq6Dish8vi3yCZAQrWmQ7gddchGKnBJ5B7aG8BEYsbhBHAg6Cl,0,0,Photos,,,,,Lifetime,0,0,74,41,18,15,,,22,21,1,,,,,,
122152271432654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/21/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid037ca3AaNXAjtsNbpXFN55ZbmgDJb874JsM46sx7hufinA6XTF3N2tHfiJB8gh5o5wl,0,0,Photos,,,,,Lifetime,2314,1216,194,111,55,28,,,73,61,12,,,,,,
122152262030654483,61569634500241,"Juan365 Live Stream","Let’s make it a fun Friday — anong gagawin mo?🫣

#juanababes #juan365livestream #juan365",,0,"11/21/2025 04:05",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0VsDYeuzHfUG8Uak9JQ4SNYJiJM1ea34KqE1f6ccSQ3X2PRcQQwdfasuNHjko9r1Yl,0,0,Photos,,,,,Lifetime,1329,692,150,87,42,21,,,42,37,5,,,,,,
122152257902654483,61569634500241,"Juan365 Live Stream","Kung saan may tawanan, kwentuhan, kulit time, at walang sawang good vibes everyday — nandito ‘yan sa Juan365 Livestream!

Happiness Guaranteed. 🤩

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"11/21/2025 02:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02gvwByoYwAqFixErdC1oFEVkraB3tTtKqA1eAL1bWhCJAfmrASECRTzwbeLD5kqRwl,0,0,Photos,,,,,Lifetime,1488,778,164,94,53,17,,,62,56,6,,,,,,
2589330214776977,61569634500241,"Juan365 Live Stream","Juanababe Abi and Sena","Araw ng good vibes Juankada! dito lang sa live! with @[61580716220863:2048:Juana Babe Abi] and @[61580361006776:2048:Juana Babe Sena]😊🥰

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",8017,"11/20/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/2589330214776977/,0,0,Live,,,,,Lifetime,11050,9477,9443,3067,4527,1849,,,1015,1007,,8,612458.888,73.26,0,0,
122152219280654483,61569634500241,"Juan365 Live Stream","Ganitong energy pag Friday na — HELLO WEEKEND! 💃😎

#juanababes #juan365livestream #juan365","Ganitong energy pag Friday na — HELLO WEEKEND! 💃😎

#juanababes #juan365livestream #juan365",11,"11/20/2025 20:00",N/A,https://www.facebook.com/reel/1474241250304628/,1,0,Reels,,,,,Lifetime,1394,789,165,102,42,21,,,61,61,,,7020.071,6.902,,0,0
122152213952654483,61569634500241,"Juan365 Live Stream","LIVE mamaya kasama si Juana Babe Abi and Juana Babe Sena  🔥
Double the energy, double the fun—sama na sa kulitan at mas exciting na livestream!

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"11/20/2025 18:26",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Cie8tTFrqn91qkRxwLVjWR9bmmXugLw77DmA9JJhgfVdjhdfpYD1J4ZkTmez3kr7l,0,0,Photos,,,,,Lifetime,2287,1021,190,123,47,20,1,,60,55,5,,,,,,
122152185326654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/20/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0226uwAbAMGDBusy3FUVSX41rBkGSfCqXRVN9pYDeUM3ccp6Rqhs657snTGViLUdGKl,0,0,Photos,,,,,Lifetime,2548,1299,194,98,73,23,1,,124,109,15,,,,,,
122152177430654483,61569634500241,"Juan365 Live Stream","Bugtong time: “Ano ang hindi umaalis pero laging nawawala?”
Wrong answers only—let’s see your funniest ideas! 😆💬

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/20/2025 05:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0i1jQZZRWR83qYaSv5wTx1YMjxYa41xQYfGLhh5SB1oL7ZzYzvTEC6WVHSNjvVJDVl,0,0,Photos,,,,,Lifetime,2985,1483,266,121,128,17,1,,276,255,21,,,,,,
122152152146654483,61569634500241,"Juan365 Live Stream","Juan365 Live Stream updated their cover photo.",,0,"11/19/2025 23:49",N/A,https://www.facebook.com/photo.php?fbid=122152152146654483&set=a.122097244610654483&type=3,0,0,Photos,,,,,Lifetime,19,18,104,74,15,15,,,0,,,,,,,,
2184896375366592,61569634500241,"Juan365 Live Stream","JuanaBabe Abi","Tara Juankada, real-time kwentuhan! with your @[61580716220863:2048:Juana Babe Abi] 💬😊

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",8112,"11/19/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/2184896375366592/,0,0,Live,,,,,Lifetime,12412,11840,11285,3716,5531,2038,,,1185,1182,,3,793336.461,83.826,0,0,
122152139906654483,61569634500241,"Juan365 Live Stream","Craving happiness? Don’t wait—tap the Juan365 app now and join the fun! 🔥📲

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/19/2025 22:10",N/A,https://www.facebook.com/juan365livestream/posts/pfbid028wZg5SihGBJWBnmnotTfPfqMrKjfaKBK5pbGMHQjPPN5kuyKGBMH8gmSKgKUWyGBl,0,0,Photos,,,,,Lifetime,1771,969,157,83,52,22,,,65,63,2,,,,,,
122152127210654483,61569634500241,"Juan365 Live Stream","🚨 LIVE at 3:30 PM!
Join Juana Babe Abi  for today’s livestream! Tap in and vibe with us! 🌟

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/19/2025 19:10",N/A,https://www.facebook.com/juan365livestream/posts/pfbid034tm7aV95qKanSyR3KyV8gBvDU5ASQQQjJBzkDeNDNb5azgBABXvjZw8SJHoFZDvBl,0,0,Photos,,,,,Lifetime,2504,1294,211,124,59,28,,,124,89,13,22,,,,,
122152081130654483,61569634500241,"Juan365 Live Stream","Cheers to today’s lucky winners! 🎉
T uloy lang ang saya — play smart, play with heart, and stayTuloy lang ang saya — play smart, play with heart, and stay#theresponsiblejuan responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/19/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02naEioxrPer4XKE2cWAo2JLGG7bPpPCSu8yxo8RM5bmbsnWjQrnhRWZXov1vJpoaol,0,0,Photos,,,,,Lifetime,2044,1036,169,97,54,18,,,67,59,8,,,,,,
1128995219400174,61569634500241,"Juan365 Live Stream","Huy Juankada, ready na ba? Tune in and ride the fun","Huy Juankada, ready na ba? Tune in and ride the fun with @[61580716220863:2048:Juana Babe Abi], @[61580337497087:2048:Juana Babe Ashley] & @[61580479407070:2048:Juana Babe Zell]!

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7743,"11/18/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1128995219400174/,0,0,Live,,,,,Lifetime,9812,9258,6710,1304,3740,1666,,,982,981,,1,444263.157,59.101,0,0,
122152031132654483,61569634500241,"Juan365 Live Stream","Juankada, narito na ang mechanics para maka-sali sa Mas Pinasaya, Mas Pinaganda, at Mas Pinaraming Surpresa ni Juan! 🥳🤩

Don’t forget — more shares, more chances of winning, kaya ishare niyo na ng ishare! 💥

Ready na ba kayong manalo — LIVE sa Juan365 Livestream 😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaNiJuanVer2",,0,"11/18/2025 22:32",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02EGX62ns7ctVp42A9qTRPKDTpA6raQrk3TCoGE25wdPqT6P79ZZj2pEwjPWEKM9fql,0,1,Text,,,,,Lifetime,,525,137,101,36,0,,,36,34,,2,,,,,
122152029164654483,61569634500241,"Juan365 Live Stream","Juankada fam! Gusto naming marinig kayo—i-share kung proud Juankada ka! 🧡🤗

#juanababes #juan365livestream #juan365 #juan36 #AllInJuanSaSaya",,0,"11/18/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0EK2qJg86QGN3iozVZdFaCJJEFfoBDFdX7f47MCfZLfA1To62T1vN73WpfAqSeJzQl,0,0,Photos,,,,,Lifetime,2736,1184,230,119,63,48,,,136,111,11,14,,,,,
122152006172654483,61569634500241,"Juan365 Live Stream","Enjoy the thrill, pero laging maglaro nang responsable. Importante sa amin ang bawat panalo at bet mo, Juankada!

#juanababes #juan365livestream #juan365",,0,"11/18/2025 18:58",N/A,https://www.facebook.com/juan365livestream/posts/pfbid021gtQx17w27EKCSWjKBH1K9aAzxsEgVNRcoAF11NcTZQoWPyBXXStS9UacWKZrunKl,0,0,Photos,,,,,Lifetime,1498,769,139,94,28,17,,,59,53,6,,,,,,
