"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Ad CPM (USD)","Ad impressions","Estimated earnings (USD)"
122153389724654483,61569634500241,"Juan365 Live Stream","Juankada, we dare you! 😎🎉
Join our group and invite your friends — mas masaya pag sama-sama!

Tara na, sali na!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/03/2025 18:04",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0pVQtEZWioyAhwbrWPsp8qsPjWzqb3fqDKmmvp5tHZk6zwExC3ttGMeuYzBSXTH3Xl,0,0,Photos,,,,,Lifetime,3657,1510,272,172,55,45,104,79,24,1,,,,,,,
122153409536654483,61569634500241,"Juan365 Live Stream","Hindi kumpleto ang linggo mo kapag… hindi ka naglalaro sa Juan365! 🎰 Pero relax, play responsibly lang ha! 😉

Kayo, Juankada? 🤩 Comment niyo naman  kung paano nakukompleto ni juan365 ang linggo nyo.

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/03/2025 23:07",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0hKyccNrwT9wv7Vi8WmUE1nDTD6SsznHqTYpTTdzkXsgxX1xP9ogv7jMAUqdVPikml,0,0,Photos,,,,,Lifetime,2059,964,231,126,73,32,74,70,4,,,,,,,,
122153413736654483,61569634500241,"Juan365 Live Stream","Switched to Christmas mode! 🎅🎁
Spread the holiday love and celebrate with us at Juan365 Livestream!

#juanababes #Juan365livestream #Juan365PH",,0,"12/04/2025 00:36",N/A,https://www.facebook.com/photo.php?fbid=122153413736654483&set=a.122097243494654483&type=3,0,0,Photos,,,,,Lifetime,2648,1229,213,144,53,16,107,102,5,,,,,,,,
122153416916654483,61569634500241,"Juan365 Live Stream","Follow Juana Babe Sena💙 and comment your Users ID na!

#juanababes #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/04/2025 01:21",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0hYs5DXZSqa3VpVGyw7UryJ78KaXzQt3cePifg9X98JTYE8HWBafenes2vVRzCAp7l,0,1,Photos,,,,,Lifetime,1866,852,188,117,66,5,120,98,22,,,,,,,,
122153420438654483,61569634500241,"Juan365 Live Stream","Comment your Christmas hiling sa freedom wall — Malay mo, ikaw ang mabunot at matupad ang wish mo! 🎁😉

Your wish + member ID.

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/04/2025 02:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid035cG1JZP3Fs41e6ckdkDCrBTsiTezqrbG9czeJh6Sv2xpMH8mfWmFqETWN6icm5Lml,0,0,Photos,,,,,Lifetime,4150,1857,555,236,231,88,210,189,21,,,,,,,,
122153476118654483,61569634500241,"Juan365 Live Stream","JUANKADA, TONIGHT’S THE NIGHT! 🔥
The GRAND DRAW for Surpresa ni Juan is happening later — and YOU might be the lucky one! 🎁

Livestream starts at 6PM SHARP!
Don’t miss the thrill, the fun, and the big reveal! 🙌💙

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/04/2025 20:28",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02LcECCEVt5X21xEYomjvWsNvGjwk1n27SXuhVxmi3ANVqkoe9CAf9nJYYe9ap7v1Jl,0,0,Photos,,,,,Lifetime,8734,4734,499,271,151,77,361,307,54,,,,,,,,
122153486036654483,61569634500241,"Juan365 Live Stream","Happy 19K, Juankada! 🎉 Maraming salamat sa walang sawang suporta. Konti na lang — 20K na tayo! Tuloy-tuloy lang ang saya! 🧡✨

Roll call! Comment “COUNT ME IN+member ID ” kung isa ka sa OG 19K fam!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/04/2025 23:38",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0BPRk4zThHfESETJPn3iKPTJk6b5zMaP2CkWiZzNLqdz5M81sK7YLuTW1yEDFZ5WGl,0,0,Photos,,,,,Lifetime,2942,1299,436,228,153,55,160,147,13,,,,,,,,
122153495102654483,61569634500241,"Juan365 Live Stream","LIVE TODAY! GRAND DRAW ALERT! 🔥
Don’t blink — baka name mo na ang tawagin!

Ikaw na ba ang susunod na mag-uuwi ng pa-premyo?
Huwag bibitaw — stay tuned!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/05/2025 02:12",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02TdoMPMXgv2zPgY7yu68hDPkDFP46j2AN7P4QZgh93JFzVdFPuvGpuuEC4jFUvsUal,0,1,Live,,,,,Lifetime,,1011,132,87,45,0,254,254,,,,,,,,,
122153500442654483,61569634500241,"Juan365 Live Stream","Mas masaya ’pag kasama ang Juankada — i-scan ang QR at sabay-sabay tayong sumubok ng swerte sa Juan365!

Don’t forget to tag your friends na gusto mo ring isali sa saya! 💙

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/05/2025 04:02",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0sW3DuPhFS3Xfy2teLm7co1hF4LN2ZeEjwWLZKWVwi2ZGyabMPCfy6ctjDCMEYQUdl,0,0,Photos,,,,,Lifetime,2571,1200,188,116,45,27,103,71,32,,,,,,,,
122153556458654483,61569634500241,"Juan365 Live Stream","It’s a Juanababe kind of afternoon! 💛💫
Catch Zell & Ash LIVE at 3:30 PM —
siguradong masaya, maingay, at punong-puno ng energy!

🔔 Follow the page para lagi kang una sa ganap!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/05/2025 17:29",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0KnHXBFRt7pvC2HjhRRtJFzxGXBk5NWkJ3sKgQkyQoZKXZUWSBH2uqK4bJfj8hsSjl,0,0,Photos,,,,,Lifetime,2717,1198,220,132,57,31,78,65,13,,,,,,,,
1128364012479020,61569634500241,"Juan365 Live Stream","Juana babe zell and Ashley","Tara, hangout muna tayo Juankada! Live na kami ni @[61580337497087:2048:Juana Babe Ashley] and @[61580479407070:2048:Juana Babe Zell] 😄✨

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",7014,"12/05/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1128364012479020/,0,0,Live,,,,,Lifetime,17568,18785,8716,3501,4042,1173,2143,2143,,,,,648268.487,46.708,0,0,
122153599574654483,61569634500241,"Juan365 Live Stream","No Filter, Just Fun! 🎀🔥
Expect the unexpected — kulitan, chikahan, at surprises na walang halong filter!

Juankada, kwento mo naman: Ano ang pinaka-laughtrip moment mo sa livestream kasama ang Juanababes? 😂👇
Share mo na sa comments para masaya! 🎉

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/06/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02ZsPqrPTUkEfnuLWyWXhR2KRj9GVAz7wMpisJ4QNoXM1Z5KXCpPq4ziCdaYxsNZLcl,0,0,Photos,,,,,Lifetime,2036,947,132,87,24,21,90,56,34,,,,,,,,
122153608784654483,61569634500241,"Juan365 Live Stream","19 Days Left! 🌟🎉
Time to feel the Christmas spirit! Ano ang wish mo this year?

Your wish + member ID 🎁

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/06/2025 04:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02tyLBqgtAu2A7HBqMHvezMZWsWH4jR4Xnaw65nutm2d9oiEfU3TN4y3sun7Qd62L1l,0,0,Photos,,,,,Lifetime,1761,906,137,97,30,10,54,46,8,,,,,,,,
122153617730654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/06/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02pHchzDToGoi4bw5q938BefX9ubLRYAZwTLtD7B7Haux7V7PqEgMvD3Y9hbWYFwGJl,0,0,Photos,,,,,Lifetime,2330,1198,171,115,33,23,80,68,12,,,,,,,,
122153662280654483,61569634500241,"Juan365 Live Stream","LIVE ALERT! 🚨✨
Kasama natin today si  Juana Babe Ashley for another fun and chikahan session!
See you at 3:00 PM — don’t be late, Juankada!

👉 Hit FOLLOW para lagi kang updated!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/06/2025 19:42",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0cN6hY9P2GgGKj9MxH635FM1wcXWPbCvJDxd94if6YWas4yB6ojDLxHFeiki6jbwgl,0,0,Photos,,,,,Lifetime,2432,1103,213,114,48,51,127,102,8,17,,,,,,,
122153665772654483,61569634500241,"Juan365 Live Stream","One click away from unlimited entertainment! 📱✨
👉Follow Juana Babe Jam and never miss a moment!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/06/2025 20:50",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02KdL4KQeCZSofn4BVvBAGMTbAaM9e43GyeziyCWGcP77oodix2aqwkiSmZLxZ1eEgl,0,0,Photos,,,,,Lifetime,2009,951,196,116,52,28,99,88,11,,,,,,,,
122153671112654483,61569634500241,"Juan365 Live Stream","WRONG ANSWERS ONLY! 😂🎁
Kung may ₱500 ka… ano ang mabubuo mong Noche Buena meal?

Juankada, ibuhos na ang mga maling sagot — mas funny, mas bet! 🤣🔥

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/06/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02gJ8RN6NHGjdVAGLdNYNRwAuehQdgkA2wJxGasCQkGV6NTLgV4rTRNQrCRCsiaGtXl,0,0,Photos,,,,,Lifetime,6848,2843,646,268,261,117,669,593,43,33,,,,,,,
1224126736254554,61569634500241,"Juan365 Live Stream","Juana Babe Ashley","Sama kayo sa fun chikahan Juankada! Let’s go! Live na tayo with @[61580337497087:2048:Juana Babe Ashley] 😄✨ 

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365PH #TheResponsibleJuan",8293,"12/06/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1224126736254554/,0,0,Live,,,,,Lifetime,16868,17830,10440,2448,6024,1968,2085,2066,,19,,,953995.703,72.36,0,0,
122153700518654483,61569634500241,"Juan365 Live Stream","Mabilis. ⚡ Madali. 👍 Maasahan. 🔒 Ganyan ang transaksyon para sa Juankada!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/07/2025 02:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0i1QHEmxgS47udz9ZFqMsf1QfYW7f873DGPZf5ahffLMpJX5v6gR7vQrxfWjzwXfKl,0,0,Photos,,,,,Lifetime,1421,645,109,73,24,12,49,45,4,,,2,,,,,
122153705480654483,61569634500241,"Juan365 Live Stream","18 days before Christmas… pero yung budget, hindi pa ready. 

Tag someone sa comment section na gusto mong maging 
merry ang Christmas nila! 🎄👇

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/07/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02hucWUp4To6fM8saRDYYVuhkAUwN6ARGdpC7utfvECqyETuoMjVwiopYNpRaHAftwl,0,0,Photos,,,,,Lifetime,2526,1155,193,118,47,28,107,84,14,9,,,,,,,
122153723420654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/07/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid028Kjxn2cDPwBwnfhB5KKfkC86f3zqzAnh51WgEuMYQYDtnYuTEU8iwV3Moi5cuyqzl,0,0,Photos,,,,,Lifetime,3675,1735,191,110,52,29,199,157,40,2,,,,,,,
122153752688654483,61569634500241,"Juan365 Live Stream","1,000,000 GRAND PRIZE at iPhone 17 Pro? 🔥
Yes, JUANKADA, pwede mo ’yang mapasayo!
Join the Juan365 Dance Challenge now! 💃
Tag your tropa—mechanics dropping soon!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #tunogngsayajuan365 #allinsayajuan",,0,"12/07/2025 17:20",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0xCQi45eGd8eRa3cybZNwH26QqqiW3tnB2Kb6RV6kM7fX4ZHzqXSuUTpeKyqXVoCyl,0,1,Videos,,,,,Lifetime,,377,44,41,3,0,17,17,,,,,,,,,
122153755136654483,61569634500241,"Juan365 Live Stream","Think fast! 🔥

Ready… set… guess!
Speed check — begins now! 🚀

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/07/2025 18:15",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0sKEASZcfN676KcCJCZLEEtJqPsZaKNXeT3i1R1sRjYhprouPNrWfQBKjbf2uEmJ1l,0,0,Photos,,,,,Lifetime,3254,1487,273,146,100,27,231,216,15,,,,,,,,
122153758238654483,61569634500241,"Juan365 Live Stream","LIVE in a few! 🔥
Juana Babe Ashley & Juana Babe Zell are going live at 3:30PM!
Handa na ba sa saya, kwentuhan, at pa-premyo? 🎁

Set your alarms and see you sa stream! 💙

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/07/2025 19:06",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02Mti5qDb5PSix13ssUBHi7PaCEuYL4y1hz7HXA6gyvtX2e9Dxy84Dz3myfUMcYNN5l,0,0,Photos,,,,,Lifetime,1642,702,137,103,21,13,59,52,7,,,,,,,,
122153762960654483,61569634500241,"Juan365 Live Stream",,,0,"12/07/2025 20:26",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0u5tJH54p2pL5xd5sm48GvjjJyDWt1rsAddNyC23pk48FCR9W4bDjHGM8FKqtCHtwl,0,1,Text,,,,,Lifetime,,409,52,43,9,0,30,30,,,,,,,,,
122153771702654483,61569634500241,"Juan365 Live Stream","Experience the biggest dance challenge of the year! 💃🌟
Join  ALL IN SA SayaJUAN Dance Craze Challenge
and get a chance to win 1,000,000 + iPhone 17 Pro!

Don’t miss out!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #tunogngsayajuan365 #allinsayajuan",,0,"12/07/2025 21:45",N/A,https://www.facebook.com/photo.php?fbid=122153771702654483&set=a.122097244610654483&type=3,0,0,Photos,,,,,Lifetime,194,109,75,62,0,13,13,8,5,,,,,,,,
122153778614654483,61569634500241,"Juan365 Live Stream","17 days na lang, Pasko na! 🎄
Pero bakit parang mas mabilis pa rin maubos ang 13th month kaysa sa araw? 😂💸

Comment “Laban!” kung feel mo rin!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/07/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02QqWkYBzbMnoJavvokt4Qr3LJDz7NMmW6hLJkt1WYbu143prYXwc5hi5YkqMUNKaPl,0,0,Photos,,,,,Lifetime,1405,603,89,58,24,7,36,31,5,,,,,,,,
1604202454090314,61569634500241,"Juan365 Live Stream","Juanababe Zelle and Juanababe Ash","Tara Chika! Walang iwanan dito, usapang JUANA-be Millionaire 💬Together with @[61580479407070:2048:Juana Babe Zell]  and @[61580337497087:2048:Juana Babe Ashley]!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365PH #TheResponsibleJuan",7205,"12/07/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1604202454090314/,0,0,Live,,,,,Lifetime,11795,12867,9184,2998,4545,1641,1472,1453,,19,,,814467.164,92.711,0,0,
122151792938654483,61569634500241,"Juan365 Live Stream","Monday holds endless potential—grab it! Sobrang daming opportunities ang naghihintay para sa’yo, Juankada!💪🌞

#juanababes #juan365livestream #juan365",,0,"11/16/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid032QVZ9paQ6gQCGPMTfu7SN5Vzkmc8QAmT72HF9UR7PT2DcgQpZrCD3MeDUvBsQEcTl,0,0,Photos,,,,,Lifetime,1454,719,162,97,47,18,45,42,3,,,,,,,,
122151786212654483,61569634500241,"Juan365 Live Stream","Tawagin na ang buong tropa—mas masaya ‘pag sama-sama ang JUANKADA! 💛🎥

📣 3:30 LIVE! Juana Babe Sena | Juana Babe Ashley  

#juanababes #juan365livestream #juan365 #juan36 #AllInJuanSaSaya",,0,"11/16/2025 18:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02vF3joFgwhsiFGNiymbynomcETNHMJbDvaAGoGJ4GsSUfnesgWUjjQeRPFwc1uVVGl,0,0,Photos,,,,,Lifetime,2555,1141,214,139,54,21,82,72,10,,,,,,,,
122151756296654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/16/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid08UNRVG8aAimCh1CMnjPfhg4VUt4k8ZPC2si7Ze8NyMyFGxRGxAfmiunc42ziXeaXl,0,0,Photos,,,,,Lifetime,1514,754,130,84,34,12,71,64,7,,,,,,,,
122151749834654483,61569634500241,"Juan365 Live Stream","Anong klaseng gamer ka, Juankada?  
Chill lang pero laging good vibes sa laro?, Competitive pero hindi nagpapadala sa init ng laro. 🤭
Or Responsible gamer na marunong mag-break at magpahinga — I-comment mo na yan at isama mo na rin ang game ID mo!

#juanababes #Juan365livestream #Juan365PH #JuanKada #Juan365",,0,"11/16/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0296ByaWnVF43qBnai6C3R8BPJs3qnRkiDZgzrFyTB7mazZ4B2HwVVe2bGvU6jJEkLl,0,0,Photos,,,,,Lifetime,2140,1034,146,82,47,17,91,74,7,10,,,,,,,
122151742502654483,61569634500241,"Juan365 Live Stream","Imagine this song playing… tapos si Juanababe sena yung nakasalubong mo
Juankada😍

Anong first reaction mo?

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365","Imagine this song playing… tapos si Juanababe sena yung nakasalubong mo
Juankada😍

Anong first reaction mo?

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365",26,"11/16/2025 03:00",uploaded,https://www.facebook.com/juan365livestream/videos/803451495854008/,1,0,Videos,,,,,Lifetime,1234,561,131,89,25,17,54,54,,,,,9507.667,9.404,0,0,0
1206726251326910,61569634500241,"Juan365 Live Stream","Juanababe Sena,Zell and Ashley","Live na kami Juankada! Tara, join the convo with @[61580361006776:2048:Juana Babe Sena] @[61580479407070:2048:Juana Babe Zell] and @[61580337497087:2048:Juana Babe Ashley] 🔥

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7186,"11/15/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1206726251326910/,0,0,Live,,,,,Lifetime,9528,9889,5624,1107,3284,1233,777,773,,4,,,420785.939,56.458,0,0,
122151709382654483,61569634500241,"Juan365 Live Stream","Feeling bored? Laro muna sa Juan365 para ma-break ang monotony! Pero always remember: play responsibly para worry-free ang experience.

#juanababes #juan365livestream #juan365",,0,"11/15/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02VAv3kjPnTxTnaSFHSyDFn5JYQVotYSjTvpKZY48V1useCQDA3gWNjacTi4Mou6Pal,0,0,Photos,,,,,Lifetime,2748,1220,165,101,44,20,75,65,10,,,,,,,,
122151703478654483,61569634500241,"Juan365 Live Stream","Feeling bored? Laro muna sa Juan365 para ma-break ang monotony! Pero always remember: play responsibly para worry-free ang experience.

#juanababes #juan365livestream #juan365",,0,"11/15/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02VDRjZPkbpK2PMvPjr24XH8BEvUWKFg7NnvtkEZ1zdNeyhzfamCRCyNVZXjXkcRJXl,0,0,Photos,,,,,Lifetime,1521,778,147,91,40,16,44,37,7,,1,,,,,,
122151697388654483,61569634500241,"Juan365 Live Stream","Ready na ang Juankada! 🧡

Live kasama sina Juana Babe Zell , Juana Babe Ashley , Juana Babe Sena— November 16, 3:30–5:30 PM! 

Don’t miss the fun! 🎥🎉

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/15/2025 17:07",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02g3peDYVoezscUy35ogNErL6Ti447Bjt6iHsBMCQt5dWQ2C63ZN2CDaz5acbozyYXl,0,0,Photos,,,,,Lifetime,1821,823,172,112,39,21,54,49,5,,,,,,,,
122151673256654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉🥂
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/15/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid03L1QELZC2ND9SBcJxKBwURgqZBwyYGCiLGvS83LipAJphZfWJ15uAK6q1DXdXxn7l,0,0,Photos,,,,,Lifetime,1815,942,147,82,48,17,75,69,6,,,,,,,,
122151664814654483,61569634500241,"Juan365 Live Stream","What is love? Yung effortless charm ni Juanababe Abi habang sumasayaw ✨

Anong next trend gusto niyong gawin ni Abi? Drop your suggestions below.

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365","What is love? Yung effortless charm ni Juanababe Abi habang sumasayaw ✨

Anong next trend gusto niyong gawin ni Abi? Drop your suggestions below.

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365",19,"11/15/2025 04:31",N/A,https://www.facebook.com/reel/845318697895548/,1,0,Reels,,,,,Lifetime,982,660,131,93,25,13,56,56,,,,,6592.889,8.452,,0,0
122151660608654483,61569634500241,"Juan365 Live Stream","Mas masaya ang laro kapag enjoy ka pero responsable rin. Laro lang, pero smart!

#juanababes #juan365livestream #juan365",,0,"11/15/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02PuLzffeNtYERw15pE38sw53GJemUtJy4VxSmZK5Usj8MPVKSSWdLf1rsurFUKwtPl,0,0,Photos,,,,,Lifetime,1992,1000,169,91,55,23,104,97,7,,,,,,,,
1565565358157196,61569634500241,"Juan365 Live Stream","Tara na, Juankada! Live ulit tayo","Tara na, Juankada! Live ulit tayo kasama si @[61580479407070:2048:Juana Babe Zell] at @[61580361006776:2048:Juana Babe Sena]! Kwentuhan tayo 😄🔥 #JuanActOfCareAtATime

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7660,"11/14/2025 23:31",uploaded,https://www.facebook.com/juan365livestream/videos/1565565358157196/,0,0,Live,,,,,Lifetime,8840,8775,7389,2551,3320,1518,682,682,,,,,376291.961,54.416,0,0,
122151632282654483,61569634500241,"Juan365 Live Stream","Alamin ang hangganan mo, Juankada! 😎 Play responsibly.

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/14/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0NY4SDkcAKnkz6cU7vHE8mdg7eNrt5JXu3b53rQtURtvB4FFm5RP6nTYBBjpTL5FDl,0,0,Photos,,,,,Lifetime,1607,744,190,97,58,35,48,43,5,,,,,,,,
122151625622654483,61569634500241,"Juan365 Live Stream","Our family is growing — and we want you, Juankada! 🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/14/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid071QQEMJp4UhTVzDEo4Vu7Gao6t9EozmGhkCWRTzBULqEDKpzMMjd7j51AEk4hKCdl,0,0,Photos,,,,,Lifetime,2246,1061,256,117,98,41,115,106,9,,,,,,,,
122151620108654483,61569634500241,"Juan365 Live Stream","See you at 3:30PM. EveryJuan is welcome!🤩
Join us and enjoy the stream with Juana Babe Zell  & Juana Babe Sena!👯‍♀️

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/14/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid08srGnqQ7meZT2pV78xdF8k8AjHiMtzHJjhTYLEPLDqkt9N71Rhgzatjtq97UV9HSl,0,0,Photos,,,,,Lifetime,1258,571,147,95,32,20,35,32,3,,,,,,,,
122151592148654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉🥂
Keep the fun alive, play with heart, and stay responsible! 💖🎮
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/14/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0kouXR7NE1Gty5TpN9oBKwpoGXxeiRVCbKEkom64tP5pDrUXHqjZ5cZkMFLPoHkyhl,0,0,Photos,,,,,Lifetime,2061,1064,145,84,42,19,78,54,24,,,,,,,,
122151584534654483,61569634500241,"Juan365 Live Stream","Register na at be part of the fun, Juankada! 🎉

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/14/2025 05:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02CxQ4UbFoBmfaQ4wtghHDExkoGeTnLw1vMC9EBiYaKRoFJrzThg5pJBPA52RuXK5kl,0,0,Photos,,,,,Lifetime,2098,1098,131,82,28,21,79,68,11,,,,,,,,
122151579422654483,61569634500241,"Juan365 Live Stream","Trap ON. Juanababes ON. Ready na ba kayo? 👀🔥 Share your version sa comments section Juankada! 

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365 #Juan365PH  #JuanKada","Trap ON. Juanababes ON. Ready na ba kayo? 👀🔥 Share your version sa comments section Juankada! 

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365 #Juan365PH  #JuanKada",24,"11/14/2025 04:01",N/A,https://www.facebook.com/reel/2255383391637162/,1,0,Reels,,,,,Lifetime,1393,714,136,97,23,16,89,89,,,,,13769.468,13.026,,0,0
122151574202654483,61569634500241,"Juan365 Live Stream","Laro, saya, panalo — all in Juan!🌟

#juanababes #juan365livestream #juan365 #TheResponsibleJuan",,0,"11/14/2025 02:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02ecH1ojmKJ3Nv6ESiko5rRfRpL55XxUrenJ6BAbnuttuP8RBNXeL6sPFxh85M4ntYl,0,0,Photos,,,,,Lifetime,1226,605,95,67,17,11,31,27,4,,,,,,,,
