"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Seconds viewed","Average Seconds viewed","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide","Estimated earnings (USD)","Negative feedback from users: Hide all"
122151309986654483,61569634500241,"Juan365 Live Stream","Juankada 🎮🙌
Share your favorite challenging game and bakit?
Let’s find the crowd favorite!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/11/2025 04:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0ZdCPFZKdyM48BCoH5WLMqayaoYtGGNJdoFYyRhkKiLBuPqNbs1hv4TC1bAxKbS3Wl,0,0,Photos,,,,,Lifetime,1096,534,105,56,38,11,54,46,8,,,,,,,
122151306086654483,61569634500241,"Juan365 Live Stream","Don’t miss the fun, Juankada! 🎉

Follow our social media pages for updates, kwentuhan, and nonstop good vibes

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/11/2025 03:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0wqYnCRvux3HN1NTZDr9coJWzrLStjz9aJAisXMJjHvAXtWYFqsgMGSBftgc2MrTvl,0,0,Photos,,,,,Lifetime,1020,480,63,46,10,7,16,15,1,,,,,,,
1312357803615307,61569634500241,"Juan365 Live Stream","Juana Babes assemble!","💋 Juana Babes assemble! Let’s vibe, laugh, and slay together — official good vibes only stream starts now! with@[61580395595183:2048:Juana Babe Jam]m �@[61580716220863:2048:Juana Babe Abi]bi 🌸 a@[61580479407070:2048:Juana Babe Zell]ell 💄

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",10715,"11/10/2025 23:00",uploaded,https://www.facebook.com/juan365livestream/videos/1312357803615307/,0,0,Live,,,,,Lifetime,9981,7132,9324,2905,4350,2069,774,774,,,862561.608,124.109,0,0,,
122151264500654483,61569634500241,"Juan365 Live Stream","Stay connected, Juankada! 💛

Follow our official social media pages para updated ka sa good vibes, latest happenings, at special surprises! ✨

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/10/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02kimgef5MRQ5af8EP6yt9DpgcodFqwpjGPjhxgwQ63K9LJj4R6GTocUF9B1p2Jpq5l,0,0,Photos,,,,,Lifetime,2495,1227,190,114,59,17,100,90,10,,,,,,,
122151256400654483,61569634500241,"Juan365 Live Stream","Missed mo ba kami? Kasi kami, sobra ka naming na-miss! 🥹
magbabalik ang saya ng Juan365livestream kasama ang mga JUANABABES! 💃🎤

📲 Kita-kits mamaya sa LIVE, Juankada!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/10/2025 18:27",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0wKdBsfVZjjDXN1qD8jRBdTDspMhDuh5dWBvj3VnMYBQNURPMwz1abDnxzmH2gST3l,0,0,Photos,,,,,Lifetime,2052,945,219,119,77,23,124,115,8,1,,,,,,
122151213416654483,61569634500241,"Juan365 Live Stream","JUANKADA ROLL CALL!
Sino’ng solid followers natin d’yan? 💪
Let’s see sino ang pinaka-aktibo sa ating JuanKada🔥

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/10/2025 05:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0mQCPK3S9zqdG681zJ1Ccx6FYAXTQLbq4jwoLJxCchczPMuDdMRQqxc9L6nZvFDLRl,0,0,Photos,,,,,Lifetime,3925,1825,355,169,139,47,326,260,32,34,,,,,1,
122151206174654483,61569634500241,"Juan365 Live Stream","My face when the beat switched to ‘hey what’s goin’ on’👉😳

Wait—bakit ang cute ng switch??😝

#juanababes #juan365livestream #juan365","My face when the beat switched to ‘hey what’s goin’ on’👉😳

Wait—bakit ang cute ng switch??😝

#juanababes #juan365livestream #juan365",23,"11/10/2025 03:00",N/A,https://www.facebook.com/reel/1443248943857490/,1,0,Reels,,,,,Lifetime,1921,921,207,127,47,33,60,60,,,11605.518,7.453,,0,,0
122151205694654483,61569634500241,"Juan365 Live Stream","iPhone 17 Pro, CLAIMED by Juankda Ariel Adona! 🔥📱
Surpresa ni Juan—SOLID! Congratulations 🤩

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365PH #TheResponsibleJuan",,0,"11/10/2025 02:52",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0tcoKbsLJSH1oAPHFPCYZ4J2txZoM3gVDBAZMS3qvxfQmrtLdc5EjhhdymgQRHfd3l,0,1,Videos,,,,,Lifetime,,486,112,80,32,0,31,31,,,,,,,,
122151200408654483,61569634500241,"Juan365 Live Stream","JUAN Guess the Word!
Kaya mo bang ayusin ‘to, Juankada? 👀
“ASJBENABAU” — ano kayang word ‘yan?

Comment mo ang sagot mo ⬇️
Baka ikaw pa ang unang makasagot nang tama! 💬✨

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan""",,0,"11/10/2025 01:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid027BZM4GgPSy9PEpDiwMhFsfHRLgTxk9RRvPDsbaeJXacbryB6ZnNsgqhNb7cdBJUJl,0,0,Photos,,,,,Lifetime,4578,2204,284,128,139,17,282,263,19,,,,,,,
122151188924654483,61569634500241,"Juan365 Live Stream","Paldo goals unlocked this Monday! 💸
Simula pa lang ng linggo, umaapaw na ang swerte, Juankada! 🔥
Claim mo na ‘yan — baka ikaw na next! 💰🙌

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/09/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid09JChR69TSNhLw6wydAC5Le7EsVfJTvhSrSbUJH5Lfq93VpC9brKULaJwcXmVcjXGl,0,0,Photos,,,,,Lifetime,2503,1337,196,99,71,26,96,80,16,,,,,,1,
122151182552654483,61569634500241,"Juan365 Live Stream","✅ Awareness saves lives.
Start with being ready Juankada.Stay safe everyJuan🙏

#Juan365livestream #Juan365 #juanababes",,0,"11/09/2025 20:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid024TrnHcqpt5u6ejTKYBW6VLEYtPFHYZkMMfT3sdiQXzyTrknDKGDLwEFSmLJVyh3hl,0,1,Photos,,,,,Lifetime,890,488,103,76,16,11,28,23,5,,,,,,,
122151178364654483,61569634500241,"Juan365 Live Stream","Bagyo alert! ⚠️
Huwag kalimutang maghanda—bago, habang at pagkatapos ng bagyo. 🌧💙”

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/09/2025 19:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02QhecftjWztTtrf1KiBptXyyf8yXXcTDnG3oh8EXMpMyLcPyxCT1bdcGDKHPqCwmol,0,0,Photos,,,,,Lifetime,1049,548,102,75,18,9,16,12,4,,,,,,1,
122151132530654483,61569634500241,"Juan365 Live Stream","Stay dry, stay safe, stay ready. ☔️💛
Emergency kit is a must this rainy season!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/09/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02mfbRPAK7dGFu8kDWP4FhLkmG8aEuH2ArsLouyENQxGjJ8Nmdv16rey6kQs98Dd3Kl,0,0,Photos,,,,,Lifetime,1420,782,127,88,23,16,35,33,2,,,,,,1,
122151126014654483,61569634500241,"Juan365 Live Stream","Ang sikreto sa masayang paglalaro? 🎮
👉 BALANCE!
Sino dito marunong magpahinga after maglaro? Comment “ME” kung ikaw ’yan! 😎

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/09/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02YP1RkNYStZcaiuTGfC2aAurcNKbAR6eKimQur6Z6cpxYyX2sq7uubBM63d97iSncl,0,0,Photos,,,,,Lifetime,1738,852,182,103,66,13,89,83,6,,,,,,,
122151115262654483,61569634500241,"Juan365 Live Stream","☁️✨ Stream paused, cuteness not cancelled 💛 stay tuned!

#juanababes #juan365livestream #juan365","☁️✨ Stream paused, cuteness not cancelled 💛 stay tuned!

#juanababes #juan365livestream #juan365",10,"11/08/2025 23:01",N/A,https://www.facebook.com/reel/2194926477661170/,0,0,Reels,,,,,Lifetime,2497,923,164,118,32,14,72,72,,,9096.237,4.861,,0,,0
122151110114654483,61569634500241,"Juan365 Live Stream","🧩 JUANuzzle Time!
Kaya mo bang hulaan, Juankada?
I-comment mo na ang sagot mo bago maunahan ng iba! 👀

Clue: Lagi mo silang inaabangan at 2 beses mo silang napapanood

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/08/2025 21:31",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0d2DEPwDxustE7VF3QyAo67y6j9BYuc22v34h4zKWagJj1mkQ9CtwZqW83coxVWevl,0,0,Photos,,,,,Lifetime,2881,1349,343,127,156,60,249,234,15,,,,,,,
122151102284654483,61569634500241,"Juan365 Live Stream","Livestream postponed! ⚠️
Stay safe Juankada. Kita-kits sa susunod na stream! 💛

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/08/2025 18:42",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0256fQHvBsjxTnmFaVDoQFfprBrCTAN2G3xuYUTyzFUxvTBNYbE7BiTbhnA4gRGooCl,0,0,Photos,,,,,Lifetime,4108,1487,364,228,87,49,99,90,8,1,,,,,,
122151068636654483,61569634500241,"Juan365 Live Stream","Big congrats to the winners! 🥳
Play for fun, stay responsible, and keep the good vibes rolling! 🎮✨
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #theresponsiblejuan",,0,"11/08/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Ry3FPJpEJ3LzSMrmYuHKQY5fCvJs1p9WyrH8SpdWxgS2gmyBaxLq7reQuDwxtpN6l,0,0,Photos,,,,,Lifetime,2038,1069,144,81,42,21,80,55,25,,,,,,,
