"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide"
122147998202654483,61569634500241,"Juan365 Live Stream","Akala mo moves mo lang? Aba, pwede ring pa-free credits ‘yan! 😜💃

I-drop na ang sayaw mo sa comments — baka mapansin ni Juan! 

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365","Akala mo moves mo lang? Aba, pwede ring pa-free credits ‘yan! 😜💃

I-drop na ang sayaw mo sa comments — baka mapansin ni Juan! 

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",20,"10/10/2025 04:30",mixed,https://www.facebook.com/reel/1307095424546361/,1,0,Reels,,,,,Lifetime,1993,791,129,87,22,20,67,65,,2,,16354.16,10.266,0,,0,
122147989826654483,61569634500241,"Juan365 Live Stream","Ang bilis ng panahon! ⏳ October is almost over—pero ano ang pinaka unexpected plot twist ng buwan mo, Juankada? 😅

Comment mo naman yan below! 

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada","Ang bilis ng panahon! ⏳ October is almost over—pero ano ang pinaka unexpected plot twist ng buwan mo, Juankada? 😅

Comment mo naman yan below! 

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada",24,"10/10/2025 02:25",N/A,https://www.facebook.com/reel/845688674462510/,0,0,Reels,,,,,Lifetime,1372,616,159,102,35,22,55,54,,1,,13969.337,13.067,0,,0,
122147962244654483,61569634500241,"Juan365 Live Stream","BRING ME JUAN .Ready kana ba Juankada ?😎

-Bring me Screenshot na nakafollow ka kay Juana Babe Abi &. Juana Babe Zell

MECHANICS:
UNANG 10 TAMANG COMMENTS + MEMBER ID
✅ ay mananalo ng 300 FREE CREDITS!
WINNERS WILL BE POSTED sa Juanababes 🥳

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",,0,"10/09/2025 22:10",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02oRhujtdVVMtmu5hyVNaP9Ydy3XXovfwSXcKqfZVX8wgu6Lkr1Vd4E3dMHNw5fYUYl,0,0,Photos,,,,,Lifetime,3519,1309,452,145,231,76,430,413,17,,,,,,,,
122147957762654483,61569634500241,"Juan365 Live Stream","O, Juankada! Huwag kalimutan — may livestream mamaya! 😉
Sama ka saya tara G. Say present agad.😎

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"10/09/2025 20:37",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0yXwt72wrQk1F2HcFoi2RJ5fHi9sutpq8i6nShPgm1AVD9hQcmDhrBzuBaGZmAatwl,0,0,Photos,,,,,Lifetime,2078,860,144,88,35,21,48,41,7,,,,,,,,
122147892182654483,61569634500241,"Juan365 Live Stream","Nice one, Congrats Juankada! 🤗
Keep it fun, keep it safe — play responsibly.🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"10/09/2025 05:45",N/A,https://www.facebook.com/juan365livestream/posts/pfbid037iaAsNV7qCw5TMtrPyNMhxPAYJkyrW9DWHeJSpwWhdDpbeqmL8TZBGapBPZ4ceyJl,0,0,Photos,,,,,Lifetime,2489,1024,138,85,42,11,108,94,14,,,,,,,,
122147883842654483,61569634500241,"Juan365 Live Stream","Juankada, ready ka na ba sa face reveal soon? 😌✨ Stay tuned! 

Baka mamaya sa live mo na siya makilala.

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya","Juankada, ready ka na ba sa face reveal soon? 😌✨ Stay tuned! 

Baka mamaya sa live mo na siya makilala.

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya",35,"10/09/2025 03:33",N/A,https://www.facebook.com/reel/1653286258983842/,0,0,Reels,,,,,Lifetime,2470,937,136,85,37,14,117,117,,,,16574.372,8.069,0,,0,
122147814518654483,61569634500241,"Juan365 Live Stream","Walang dull moment dito, puro tawanan at saya lang!
 Tune in na sa livestream! 😂🎥

⏰3:00-6:00PM 
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"10/08/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02PiRW5hFcXjF64Mk92m4Ar9RJF1yX2FJsQr8NSvzGjJJWJVrEFdPAjzbipa4CchoCl,0,0,Photos,,,,,Lifetime,2784,1119,276,152,72,52,108,98,10,,,,,,,,
122147779460654483,61569634500241,"Juan365 Live Stream","Congratulations Juankada.🤗
Play responsibly.🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"10/08/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02dJ3dS6m86PYASZnV1hLgbP3peAC8VWdfzuFq2dshV2Y5PLtNA49YZdSXzwTXtiCil,0,0,Photos,,,,,Lifetime,2968,1189,241,123,96,22,141,117,24,,,,,,,,
122147778548654483,61569634500241,"Juan365 Live Stream","Pag ganito yung tumitig sayo, Juankada… ano kaya magiging reaction mo? 

Warning baka hindi mo kayanin ‘tong Juanababe stare👀

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH","Pag ganito yung tumitig sayo, Juankada… ano kaya magiging reaction mo? 

Warning baka hindi mo kayanin ‘tong Juanababe stare👀

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH",18,"10/08/2025 06:45",mixed,https://www.facebook.com/reel/1179864423983150/,1,0,Reels,,,,,Lifetime,1604,731,139,93,27,19,56,56,,,,7371.309,5.687,0,,0,
122147773358654483,61569634500241,"Juan365 Live Stream","My two personalities be like.
Pag may tao vs. pag ako lang mag-isa.🤭

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya","My two personalities be like.
Pag may tao vs. pag ako lang mag-isa.🤭

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya",22,"10/08/2025 05:45",uploaded,https://www.facebook.com/reel/4230021357272148/,1,0,Reels,,,,,Lifetime,1996,855,159,113,32,14,76,76,,,,11478.095,7.003,0,,0,
122147766488654483,61569634500241,"Juan365 Live Stream","Bring me Selfie na may suot ka na salakot habang naka finger heart.
🫰
MECHANICS:
UNANG 10 TAMANG COMMENTS + MEMBER ID
✅ ay mananalo ng 300 FREE CREDITS!
WINNERS WILL BE POSTED sa Juanababes 

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",,0,"10/08/2025 04:18",N/A,https://www.facebook.com/juan365livestream/posts/pfbid022bQwANPd1V11QWxLD9wacdSyisMUcMon33EZ899a5cthqNFyLdYq6esQ8AeinFVrl,0,0,Photos,,,,,Lifetime,3376,1214,267,123,109,35,382,368,14,,,,,,,,
122147713916654483,61569634500241,"Juan365 Live Stream","Silhouette pa lang, kilig na! Sino kaya ang bagong JuanaBabe? 

Shhh 🤫 Surprise muna! Pero abangan mo ‘to,

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"10/07/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02cumTLko6ht3V2bMreXYR4waouk9bdhqNLJixsGyiWGqgRNmWvycQwff3DBvWahXql,0,0,Photos,,,,,Lifetime,3159,1159,309,153,86,70,152,142,10,,,,,,,,
122147704646654483,61569634500241,"Juan365 Live Stream","MAMAYA NA ‘TO! 🎉
Kwentuhan, tawanan, at palaro.
Huwag kang magpahuli, Juankada! 

⏰3:00-6:00PM 

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"10/07/2025 19:13",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0WpFkfwco1PPWMi8p2vdkWc7ykT487LinFCwggHDWEFyjakUA3LaG9TywEzwyc8RYl,0,0,Photos,,,,,Lifetime,2415,967,212,133,42,37,88,74,14,,,,,,,,
122147662124654483,61569634500241,"Juan365 Live Stream","Congratulations Juankada.🤗
Play responsibly.🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"10/07/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02g8BwDwmVGnVGccH1CdxLBDnHrx1bTNEEUb2LdRtbwKkTZUorRJeZdcFXkG14CHkZl,0,0,Photos,,,,,Lifetime,2763,1240,186,124,43,19,148,92,56,,,,,,,,
122147652386654483,61569634500241,"Juan365 Live Stream","Akala mo si Marimar? Nope! Si JUANABABE SENA pa rin ‘yan mga Juankada!🔥

Beauty, energy, at saya — all in JUAN.

#juanababes #Juan365livestream #Juan365PH #Juan365
#AllInJuanSaSaya","Akala mo si Marimar? Nope! Si JUANABABE SENA pa rin ‘yan mga Juankada!🔥

Beauty, energy, at saya — all in JUAN.

#juanababes #Juan365livestream #Juan365PH #Juan365
#AllInJuanSaSaya",21,"10/07/2025 04:01",uploaded,https://www.facebook.com/reel/2005029673592965/,1,0,Reels,,,,,Lifetime,4700,1345,284,179,59,46,156,156,,,,22055.356,5.579,0,,0,
122147599646654483,61569634500241,"Juan365 Live Stream","80 days nalang! Teka, naglista ka na ba ng pang-aguinaldo? 🎁 

Ang Juanababes kasi nagsimula na sila mag lista sinong Juankada kaya ang solid since day 1 ?👀              

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada","80 days nalang! Teka, naglista ka na ba ng pang-aguinaldo? 🎁 

Ang Juanababes kasi nagsimula na sila mag lista sinong Juankada kaya ang solid since day 1 ?👀              

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada",10,"10/06/2025 21:00",N/A,https://www.facebook.com/juan365livestream/videos/786770367676418/,1,0,Videos,,,,,Lifetime,2085,1095,465,228,141,96,111,111,,,,10179.824,6.991,0,0,0,
122147596094654483,61569634500241,"Juan365 Live Stream","⏰3:00-6:00PM 
Tutok, makisaya, at maki-kwentuhan sa JuanaBabes ngayon!
Don’t miss the fun, See youuu later Juankada!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"10/06/2025 19:36",N/A,https://www.facebook.com/juan365livestream/posts/pfbid03uXvSrLhWwtpb9Z4EZdXpzjhF4iAZVBuqARmcqrbi2mzFC3aHks21XVG6WKRHmjzl,0,0,Photos,,,,,Lifetime,1976,920,190,110,44,36,80,73,7,,,,,,,,
122147553860654483,61569634500241,"Juan365 Live Stream","Congratulations Juankada.🤗
Play responsibly.🧡
2nd livestream Winners. 
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"10/06/2025 04:38",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02C97FyttyquDR29mDkWZACAFStYW6M9tKFYqdw84cZ1pvCnpJ4hpy8zwADnHHtC5pl,0,0,Photos,,,,,Lifetime,2899,1309,204,130,52,22,171,122,49,,,,,,,,
122147514572654483,61569634500241,"Juan365 Live Stream","BRING ME JUAN .Ready kana ba Juankada ?😎

BRING ME JUAN:
-Bring me Screen Shot na nakadownload sa iyong phone ang New Juan365 App (Orange)
MECHANICS:
UNANG 10 TAMANG COMMENTS + MEMBER ID
✅ ay mananalo ng 300 FREE CREDITS!
WINNERS WILL BE POSTED sa Juanababes  🥳

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",,0,"10/05/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02sCzvycVqpHssrCsiqWEYL5tGPcQvandkyYvhF9rGWhK6q9WGaL8s4VuNk4PnVqjal,0,0,Photos,,,,,Lifetime,3739,1612,383,162,165,56,345,323,22,,,,,,,,
122147509106654483,61569634500241,"Juan365 Live Stream","🎊 Mas masaya pag sama-sama! Tune in mamayang 3:00PM sa Juanababes at sabay tayong mag-enjoy!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada",,0,"10/05/2025 21:02",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02neGtVafFHf4s7jPPxj9DEpLiFjjnUMe8XhD93GgojB5ob6bv8dctMmdUT8fyFuBsl,0,0,Photos,,,,,Lifetime,2049,918,143,90,33,20,70,60,10,,,,,,,,1
122147471450654483,61569634500241,"Juan365 Live Stream","Congratulations Juankada.🤗
Play responsibly.🧡

2nd livestream Winners. 

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada",,0,"10/05/2025 07:37",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0gqFedNSumdUGu1hWWDLCx6nXDM5TxKT9jGTEuXKa3bFoYpYa2yQ76gLwJyNKGcp9l,0,0,Photos,,,,,Lifetime,2397,1010,138,96,37,5,214,106,108,,,,,,,,
122147463854654483,61569634500241,"Juan365 Live Stream","Congratulations Juankada.🤗
Play responsibly.🧡

1st livestream Winners.

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada",,0,"10/05/2025 05:45",N/A,https://www.facebook.com/juan365livestream/posts/pfbid029mcVbW3dBuSXDgjMSs99bHmbCVQ9GVkAvHQ5GgCiT2pMtn9GJPqCp2YrFwFB7628l,0,0,Photos,,,,,Lifetime,2273,1058,144,108,27,9,97,77,20,,,,,,,,
122147404796654483,61569634500241,"Juan365 Live Stream","Kung walang guro, walang Juankada na marunong mangarap at magsikap.
Happy World Teachers’ Day! 👩‍🏫

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan","Kung walang guro, walang Juankada na marunong mangarap at magsikap.
Happy World Teachers’ Day! 👩‍🏫

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",6,"10/04/2025 20:30",N/A,https://www.facebook.com/juan365livestream/videos/808114898380924/,1,0,Videos,,,,,Lifetime,1232,723,188,118,42,28,43,43,,,,4811.003,5.66,0,0,0,
122147401238654483,61569634500241,"Juan365 Live Stream","TAMANG SUNDAY MOOD: LIVESTREAM + SAYA +JUANKADA! 
Kita-kits sa live para sa 2nd livestream.🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"10/04/2025 19:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02BxjWceCPehBNLLk85TLU8qF4ZqVbSoWgB7erWherE2irWJX3TnG5gKUPEfUxsGril,0,0,Photos,,,,,Lifetime,2161,915,225,135,51,39,71,63,8,,,,,,,,
122147398394654483,61569634500241,"Juan365 Live Stream","🕒 SUNDAY NA NAMAN, TIME FOR GOOD VIBES! Huwag magpahuli sa kulitan at chikahan sa ating livestream! 💬

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"10/04/2025 18:21",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0GdU24H5rWXW6n1qiY7M6v3LT9334dDBCjXG53c9wmQkxjQbTvwpxj1Ta6Y13gvs6l,0,0,Photos,,,,,Lifetime,1967,825,182,118,34,30,60,56,4,,,,,,,,1
122147364314654483,61569634500241,"Juan365 Live Stream","Mas malaki, mas masaya!
First deposit mo, may up to 200% BONUS pa Juankada! 🤩

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"10/04/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid028DJ9T8X7GPZwffFyzkXNt5y9Q1UwZtfKzGH7zG14uV7ieGWZckzKGoTc298obm5Yl,0,0,Photos,,,,,Lifetime,1534,782,110,76,16,18,37,33,4,,,,,,,,
122147360978654483,61569634500241,"Juan365 Live Stream","Congratulations Juankada.🤗
Play responsibly.🧡
 
1st livestream Winners.

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada",,0,"10/04/2025 06:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02CNsLnCMUykWuJ9kCFvJAuiFkabaYkcQMxzSaN47bL7C1DWohiTvMm6KCpgrKTAWjl,0,0,Photos,,,,,Lifetime,1723,822,93,69,18,6,53,45,8,,,,,,,,
122147351720654483,61569634500241,"Juan365 Live Stream","That moment na gusto mo lang sumayaw… tapos napasobra ka sa pababa! 💃😂
Gising na kaya ‘yung kapitbahay naming si Juan?
  

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #Juan365 #allinjuansasayaya #JuanKada","That moment na gusto mo lang sumayaw… tapos napasobra ka sa pababa! 💃😂
Gising na kaya ‘yung kapitbahay naming si Juan?
  

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #Juan365 #allinjuansasayaya #JuanKada",26,"10/04/2025 04:41",mixed,https://www.facebook.com/reel/777739055024161/,0,0,Reels,,,,,Lifetime,2495,872,152,110,25,17,100,100,,,,12780.998,6.416,0,,0,
122147304110654483,61569634500241,"Juan365 Live Stream","Yung feeling mo may kausap ka pa.. Wala na pala 😝
  
Ikaw anong work mo Juankada ?🙊

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya","Yung feeling mo may kausap ka pa.. Wala na pala 😝
  
Ikaw anong work mo Juankada ?🙊

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya",22,"10/03/2025 20:01",N/A,https://www.facebook.com/reel/796766306427441/,1,0,Reels,,,,,Lifetime,1010,681,128,95,21,12,64,64,,,,9519.414,11.796,0,,0,
122147301512654483,61569634500241,"Juan365 Live Stream","Walang iwanan! Sama-sama ulit tayo mamaya sa 2nd livestream, guaranteed good vibes.🥳 

⏰6:30- 8:30PM Juana Babe Sena  & Juana Babe Zell

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"10/03/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0jq1KEabEyBDsz6ajuWRCu6ZBD5e6A3y7yxRxESZTxnWSsSXkJ9HWUHeFE7RAQ9Nbl,0,0,Photos,,,,,Lifetime,1789,810,133,91,22,20,60,57,3,,,,,,,,
122147299472654483,61569634500241,"Juan365 Live Stream","Andito na naman ang paborito n’yo — tuloy ang kulitan sa livestream today! 

⏰ 3:30-5:30PM Juana Babe Abi and Juana Babe Jam

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",,0,"10/03/2025 18:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02teYcFtWXrjDUm4d2KCFUS4UGtTvytK8MJWfQZKxFNb1EWyZDufSxCSUsf3fNzzjHl,0,0,Photos,,,,,Lifetime,1961,932,136,92,32,12,64,57,7,,,,,,,,
122147253980654483,61569634500241,"Juan365 Live Stream","Available na Juankada ! JUAN365 app sa iOS at Android. Si Juanababe Zell naka-download na—tara G, sabay na tayo! 

 
#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan","Available na Juankada ! JUAN365 app sa iOS at Android. Si Juanababe Zell naka-download na—tara G, sabay na tayo! 

 
#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",21,"10/03/2025 06:00",N/A,https://www.facebook.com/juan365livestream/videos/2165540600602776/,1,0,Videos,,,,,Lifetime,4709,925,99,63,21,15,45,45,,,,12700.149,3.121,0,0,0,
122147250410654483,61569634500241,"Juan365 Live Stream","JUAN365 upgrade na! Bagong look, bagong features—same tiwala, same saya!
 
October livestream surprises? 
Tutok lang sa livestream everyday.🤩 

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada","JUAN365 upgrade na! Bagong look, bagong features—same tiwala, same saya!
 
October livestream surprises? 
Tutok lang sa livestream everyday.🤩 

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada",8,"10/03/2025 05:01",N/A,https://www.facebook.com/juan365livestream/videos/3615616261908131/,1,0,Videos,,,,,Lifetime,1123,724,115,77,23,15,55,55,,,,3845.417,4.974,0,0,0,
122147245568654483,61569634500241,"Juan365 Live Stream","Congratulations Juankada.🤗
Play responsibly.🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada",,0,"10/03/2025 03:34",N/A,https://www.facebook.com/juan365livestream/posts/pfbid04PGogL3TKcCcnBenmTeM141XQQDKRNtp2aau7A3MyhSFQCdwAobzUTJStEoaSSnZl,0,0,Photos,,,,,Lifetime,2072,1028,113,78,28,7,53,50,3,,,,,,,,
122147198162654483,61569634500241,"Juan365 Live Stream","BRING ME JUAN .Ready kana ba Juankada ?😎

Bring me Screen Shot of your Juan365 Account at na Screen Shot na KYC Verified ka

MECHANICS:
UNANG 10 TAMANG COMMENTS + MEMBER ID
✅ ay mananalo ng 300 FREE CREDITS!
WINNERS WILL BE POSTED sa Juana Babes🥳

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",,0,"10/02/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0sz71YY6vfWbvLCkjRbpG5giiGfAM8UdD8igA8kcjqf3cfCyt2TtESa4SVSuM2zAql,0,0,Photos,,,,,Lifetime,4133,1617,462,174,220,68,459,433,26,,,,,,,,
122147178752654483,61569634500241,"Juan365 Live Stream","Congratulations Juankada.🤗
Play responsibly.🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada",,0,"10/02/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02TnyKoSNMYMjeQh6qiFRK1ucV3NJCQHsvpUu9L93mtGfB1dcQWABnkzik6hqxAbV5l,0,0,Photos,,,,,Lifetime,3677,1422,198,108,79,11,173,147,26,,,,,,,,
122147174618654483,61569634500241,"Juan365 Live Stream","Masayang kwentuhan at walang humpay na tawanan—LIVE! 

Samahan niyo kami Juankada.🧡🤗 

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada",,0,"10/02/2025 18:54",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0mW6RyzBz8HE1T3u3Za8a1zjjvUvViWRRCpQfCmrbq9rvyzCTZB3ZiZPjtNptnU4tl,0,0,Photos,,,,,Lifetime,4240,2118,236,128,58,50,105,80,16,9,,,,,,,
122147068754654483,61569634500241,"Juan365 Live Stream","Download the Juan365 App today (iOS & Android) — dahil para kay Juan, deserve mo ang up to 500 BONUS today!

Flex your Juan365 app + Member ID 🫣

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan","Download the Juan365 App today (iOS & Android) — dahil para kay Juan, deserve mo ang up to 500 BONUS today!

Flex your Juan365 app + Member ID 🫣

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",11,"10/01/2025 22:00",N/A,https://www.facebook.com/juan365livestream/videos/23903770722631802/,1,0,Videos,,,,,Lifetime,2341,1056,300,137,114,49,247,247,,,,10438.026,6.627,0,0,0,
122147060540654483,61569634500241,"Juan365 Live Stream","Solid talaga ang September, Juankada! 💸 Missed a stream? Chill lang — eto na ang highlights recap, dahil kay Juan all in one sa saya!
 
I-COMMENT NA ang MEMBER ID! Para sa mga solid Juankada na laging nakatutok sa bawat livestream. 🧡

 #juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada  #TheResponsibleJuan","Solid talaga ang September, Juankada! 💸 Missed a stream? Chill lang — eto na ang highlights recap, dahil kay Juan all in one sa saya!
 
I-COMMENT NA ang MEMBER ID! Para sa mga solid Juankada na laging nakatutok sa bawat livestream. 🧡

 #juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada  #TheResponsibleJuan",41,"10/01/2025 20:01",mixed,https://www.facebook.com/juan365livestream/videos/981525780799555/,1,0,Videos,,,,,Lifetime,957,576,236,109,97,30,99,99,,,,7204.567,9.201,0,0,0,
