"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Link Clicks","Matched Audience Targeting Consumption (Photo Click)","Approximate content monetization earnings",Views,"Negative feedback from users: Hide all","Negative feedback from users: Hide","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)"
122161932524762707,61572881214141,Juan365,"Sign up now and get your 36.5 bonus!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Sign up now and get your 36.5 bonus!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"10/18/2025 03:00",mixed,https://www.facebook.com/reel/1177201774291251/,1,0,Videos,,,,,Lifetime,11970,538,298,153,87,773,409,364,,0.01,13069,,,38171.209,3.534,0
122161920794762707,61572881214141,Juan365,"Juan365 updated his status.",,0,"10/18/2025 01:23",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02casbFDwtRC3AcNYsHEpJFUsbp4SmvaReGyncdd8YDbVJHv3fDE1ncztdNsq2Ve9Ql,0,0,Text,,,,,Lifetime,6113,299,196,37,66,454,454,,,0,2,1,,,,
122161910438762707,61572881214141,Juan365,"Hindi kumpleto ang saya kung wala ang Juankada mo! 
Sino’ng lagi mong ka-partner sa swerte at saya sa Juan365?
Comment na and spread the All In Juan sa Saya vibes!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,"10/18/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02mFnYVk99QEspLhc7bq8dGbw4RGALBSdu45UqBazmEfF6fGzHz15d4VS5EhdJazFFl,0,0,Photos,,,,,Lifetime,9965,346,213,104,29,249,208,1,40,0.18,16778,1,,,,
122161889726762707,61572881214141,Juan365,"Your reel",,10,"10/17/2025 20:51",N/A,https://www.facebook.com/reel/24784806004533391/,0,0,Videos,,,,,Lifetime,28705,643,387,166,90,449,366,83,,0.01,26463,,,72001.827,2.421,0
122161869356762707,61572881214141,Juan365,"Heads up Juankada!

Fa Cai Shen is currently under maintenance para mas mapa-smooth at mas exciting ang gaming experience mo! 💥

Don’t worry, babalik ‘yan as soon as possible — ready to bring you more swerte! 🍀✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"10/17/2025 18:29",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02UEdotbTC2cTALfQSuUC8qTP3rHT5iBg1pAvv9vwo9E6UmtvX1cNuUFFUzTLP351cl,0,0,Photos,,,,,Lifetime,20158,400,245,134,21,521,399,58,64,0.1,33800,9,2,,,
122161856258762707,61572881214141,Juan365,"Feeling Lucky? I-claim ang iyong kayamanan kay Fa Cai Shen ngayon! 💰

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Feeling Lucky? I-claim ang iyong kayamanan kay Fa Cai Shen ngayon! 💰

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",9,"10/17/2025 17:00",mixed,https://www.facebook.com/reel/1645956173084243/,1,0,Videos,,,,,Lifetime,16129,494,327,125,42,643,336,307,,0.01,17099,,,42783.466,2.943,0
122161794698762707,61572881214141,Juan365,"Mas mataas nga ba ang chance manalo pag gabi? 🌙
Comment your guess below!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/17/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02XgvgX3zkpR3Tnk1EVN8pGoPbVPmgTfc6QfA9kwJ3geszKHRULERbXa6jWGpMQyErl,0,0,Photos,,,,,Lifetime,15957,503,262,193,48,604,525,,79,0.37,28549,2,3,,,
122161778882762707,61572881214141,Juan365,"Kilalanin natin nang kaunti ang isa nating beneficiary na nais makumpleto ang sa tingin niya ay kulang

Abangan ang kaniyang buong istorya bukas 
#Juan365Cares #JuanKada #KwentuJuan #KwentuJuanTayo",,0,"10/17/2025 05:20",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid022LZSELU557fkWKuCsHCVAzP9Vv6M61mMSbAStYmbbAA1DN6Xs7meFbb9yHKu5opLl,0,1,Videos,,,,,Lifetime,5539,175,147,28,0,43,42,1,,0,,,,,,
122161757588762707,61572881214141,Juan365,"Walang hassle, tuloy-tuloy ang fun!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/17/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid031HHsaBXEzFKk4mCS9F1Rg9CAgABHiiVx38hopp79Sopem3Z8B1jk221Dv9oBXPF3l,0,0,Photos,,,,,Lifetime,16708,396,218,121,57,489,268,144,77,0.28,27335,1,,,,
122134572416930072,61577902179538,"Juan365 Cartimar","Tara na, Juankada! 🎉
Juan365 Cartimar is now open! 
Halina’t maki-enjoy, maki-good vibes, at maranasan ang #AllInJuanSaSaya in person! 🧡💙

📍See you at Cartimar — sama ka ha?

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/17/2025 02:00",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02tsye37RWXg9sGrzTFr5UYjFjxpfsRE2dhFLNFo4VAcz7edFYQtTaEckR9ymdFJBQl&id=61577902179538,0,0,Photos,,,,,Lifetime,,,,,,,,,,,15346,,,,,
122161738232762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"10/17/2025 01:30",N/A,https://www.facebook.com/reel/683078207730362/,1,0,Videos,,,,,Lifetime,11413,561,386,134,41,416,416,,,0.01,12667,,,43663.468,4.301,0
122161728404762707,61572881214141,Juan365,"See you there, juankada! 🥳 

#Juan365  #Juan365PH #AllInJuanSaSaya #JuanKada","See you there, juankada! 🥳 

#Juan365  #Juan365PH #AllInJuanSaSaya #JuanKada",28,"10/16/2025 23:55",N/A,https://www.facebook.com/reel/1338543474634957/,0,0,Videos,,,,,Lifetime,57014,1166,883,165,118,473,473,,,0.16,66652,,,416164.668,7.394,0
122161708076762707,61572881214141,Juan365,"Bilis ng panahon — 10 Fridays na lang, Pasko na!
Tara na’t maki-All In Juan Saya!

How to Join:

1️⃣ Like and follow JuanSports  ( https://www.facebook.com/JuanSportsOfficial/ )

2️⃣ Share this post, mention Juan365  in your caption, and use #Juan365 #AllInJuanSaya

3️⃣ Tag 3 friends, i-comment ang iyong User ID, at i-attach ang screenshot bilang patunay na nagawa mo na lahat ng mechanics

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,"10/16/2025 20:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid037jSo4XF7aiNyCoAXFL7eUgFwhd1KecyFcJzrKP3M5Zm6W8tTsQQdxGNom5TqJJdzl,0,0,Photos,,,,,Lifetime,15473,708,307,269,132,584,503,,81,0.27,27702,,,,,
122161704194762707,61572881214141,Juan365,"Happening now at Juan365 Cartimar

📍 Ground Floor, 2209 Unit G5 Cartimar Commercial Arcade and Suites, Leveriza St., Zone 6, Barangay 29, Pasay City

#Juan365  #Juan365PH #AllInJuanSaSaya #JuanKada","Happening now at @[61577902179538:2048:Juan365 Cartimar]

📍 Ground Floor, 2209 Unit G5 Cartimar Commercial Arcade and Suites, Leveriza St., Zone 6, Barangay 29, Pasay City

#Juan365  #Juan365PH #AllInJuanSaSaya #JuanKada",31,"10/16/2025 19:44",N/A,https://www.facebook.com/reel/1178836834107384/,0,0,Videos,,,,,Lifetime,38667,977,781,124,72,640,638,2,,0.1,43224,,,240414.328,6.06,0
122161691684762707,61572881214141,Juan365,"Day 289/365, eh yung diet mo day 1 nalang ba ulit? 😂🤣

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Day 289/365, eh yung diet mo day 1 nalang ba ulit? 😂🤣

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"10/16/2025 17:00",mixed,https://www.facebook.com/reel/4190058567914810/,1,0,Videos,,,,,Lifetime,18308,355,243,81,31,137,137,,,0,19147,,,39754.255,2.314,0
122161646522762707,61572881214141,Juan365,"📢 Advisory Notice

Hi Juankada! 👋

Heads up lang po na magkakaroon ng scheduled maintenance sa mga sumusunod na services:

💳 Maya
🗓️ October 17, 2025
⏰ 1:00 AM – 2:30 AM

📱 GCash
🗓️ October 17, 2025
⏰ Expected completion by 2:30 AM

During these times, temporary unavailability or transaction delays may occur.

📅 Planuhin na ang transactions ahead of time para iwas abala.

Thank you for your understanding and patience! 💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/16/2025 10:18",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0QkVHngLX3i9sVFePTAyZ325wyKC1JgcFUCywbtE7sSuMu9pxcHRio77gwbevDL4Bl,0,0,Photos,,,,,Lifetime,17805,282,176,91,15,440,359,33,48,0.12,30428,9,1,,,
122161620536762707,61572881214141,Juan365,"Hindi kailangang todo lagi — minsan, pause muna, rest muna.
Play smart, play safe!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"10/16/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0327nFYAdBBSg54ZXan3WunBj52puXvPc7t9124cfNu9g4TJ9HUec7ic1SJCvg2Bh1l,0,0,Photos,,,,,Lifetime,20729,337,186,117,34,464,388,1,75,0.35,34014,4,1,,,
122161587398762707,61572881214141,Juan365,"Nandito na siya… ang B na magdadala ng bagong saya for everyJuan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/16/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02fod3qnYVw2SyVC9CaTEcr9zQoQef7zcYfaFVxrgLkgynEmjiUwDpy9fuT6BBjsTAl,0,0,Photos,,,,,Lifetime,21881,485,329,127,29,806,669,2,135,0.47,39379,3,6,,,
122161563230762707,61572881214141,Juan365,"Juan365 updated his status.",,0,"10/16/2025 00:12",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid015cFzBCnMUDveqGs92KFUxr5CE1pd9xdbDpnpvf7xcpdmrt64vx6F7vyxiSnrQPYl,0,0,Text,,,,,Lifetime,8082,441,256,88,97,705,704,1,,0,5,1,,,,
122161562408762707,61572881214141,Juan365,"Thursday slump? Kaya ‘yan, Juankada!
Recharge, play smart, at baka today ang lucky day mo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Thursday slump? Kaya ‘yan, Juankada!
Recharge, play smart, at baka today ang lucky day mo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"10/16/2025 00:00",mixed,https://www.facebook.com/reel/1543799273476976/,1,0,Videos,,,,,Lifetime,11495,340,241,73,26,177,177,,,0,11480,,,28348.481,2.853,0
122161538918762707,61572881214141,Juan365,"📣 JUANKADA! NAG LEVEL UP ANG SURPRESA!!

Dahil sa sobrang dami n’yong gustong makisaya, hindi lang isa kundi DALAWANG iPhone 17 PRO na ang GRAND PRIZE!! 😱📱🔥

Grabe kayo! PRO-level talaga ang energy n’yo kaya PRO-level gift din ang deserve n’yo!

Kaya kung ‘di ka pa kasali… ano pang hinihintay mo? SALI NA! 💥

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/Juan365officialpage
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream",,0,"10/15/2025 20:59",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0zxHosNjiip1a2oYQcPYVEY6fz34kybGUJqriP9uyNoiYAt7ejpKxU3yA3XVdQHEPl,0,0,Photos,,,,,Lifetime,17897,579,313,174,92,462,355,26,81,0.41,31215,,1,,,
122161477496762707,61572881214141,Juan365,"Huwag na huwag mong i-share ang OTP mo — kahit kanino!
Stay alert, stay secure, at play safe, everyJuan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Huwag na huwag mong i-share ang OTP mo — kahit kanino!
Stay alert, stay secure, at play safe, everyJuan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"10/15/2025 17:00",N/A,https://www.facebook.com/reel/1730967350898705/,1,0,Videos,,,,,Lifetime,25348,592,381,137,74,257,224,33,,0.01,26075,,,49523.73,2.133,0
122161380692762707,61572881214141,Juan365,"Break time? Kami bahala sa fun mo! Juan365 on the go

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/15/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02NADPaavUBQtCwuemwwc9LXyyd6SV3DYEX9q44vLH2TWmEcyY7nXrn2eWa16qt24Sl,0,0,Photos,,,,,Lifetime,20153,744,335,195,214,495,411,4,80,0.45,35593,4,1,,,
122161348844762707,61572881214141,Juan365,"Ask Juan
More giveaways? New games?
Comment your wish list, baka matupad ‘yan! 💫🎁

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/15/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0PVKPJtfX3J83uf7ENfbrD6pKjrC5pJv76aBcNp4C6aUk3Uy6USAxy4ik9EoqyoApl,0,0,Photos,,,,,Lifetime,13744,675,338,267,70,372,328,1,43,0.28,24738,3,,,,
122161336706762707,61572881214141,Juan365,"Juan365 updated his status.",,0,"10/15/2025 01:17",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02PbKjL3v4WN6fHuuvMFjMmoQkwMZ3CF2ULptGY3ubJivF1opSq5cGBL8QLEmrwuXil,0,0,Text,,,,,Lifetime,8597,405,254,97,54,1241,1241,,,0,1,,4,,,
122161328822762707,61572881214141,Juan365,"Fiesta feels with every spin — hulaan mo kung anong game ‘to, Juankada! Comment your answer + USER ID!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",,0,"10/15/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0F5UbkouMrPB1fMk4sZ9wjpzfd3oaxDwHYezxdfDLgxAFvCPqMvwzTHWDmfzxj1Ftl,0,0,Photos,,,,,Lifetime,21132,975,411,493,71,1188,1067,,121,0.46,37621,3,,,,
122161303526762707,61572881214141,Juan365,"🎉 HOW TO JOIN: SUPRESA NI JUAN 🎉

1️⃣ Deposit any amount 3 times within the event period using your verified Juan365 account.
2️⃣ Follow and visit Juan365  and Juan365 Live Stream.
3️⃣ Join the livestreams for a chance to win instant prizes and surprise giveaways!
4️⃣ Earn extra raffle entries when you share the event post, tag at least 3 friends, mention Juan365 Official Page and Juan365 Live Stream and include the hashtags #Juan365 #AllinJuanSaSaya #Juan365LiveStream in your caption.
5️⃣ Watch out for the Grand Draw! Winners of the iPhone 17, smartwatch, earphones, and 1,000 real money credits will be announced live.

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/Juan365officialpage

👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream",,0,"10/14/2025 20:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02SwptfmTa6auFHGVvsLGjHedkz6vdBZ9f1vXgBzy8USagPPRu696aQoZ6TL6hvJjql,0,0,Photos,,,,,Lifetime,29712,1273,548,359,366,989,783,92,114,0.27,53817,2,3,,,
122161277288762707,61572881214141,Juan365,"Sweldo na, Juankada! Reward yourself with a Juanderful game — pero always remember, play smart, play safe!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/14/2025 17:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0FMrhjyUTGfVmWGB9Zo6nKHVBbfNVjjYJL2nw9VQ7rdkhJMFRRs4EqLvTJi6VP82Ml,0,0,Photos,,,,,Lifetime,15493,583,353,164,66,796,584,93,119,0.33,28992,6,1,,,
122161223390762707,61572881214141,Juan365,"Sheep na may hatid na big swerte? Fortune Sheep na ‘yan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan","Sheep na may hatid na big swerte? Fortune Sheep na ‘yan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",27,"10/14/2025 08:00",N/A,https://www.facebook.com/reel/761614800252527/,1,0,Videos,,,,,Lifetime,21588,542,402,107,33,213,213,,,0.02,21895,,,63235.971,2.899,0
122161180454762707,61572881214141,Juan365,"Ito na ang pinaka-hinihintay na Surpresa ni Juan!!
Ready ka na ba, Juankada? 
15 days of giveaways, real prizes, at bonggang surprises araw-araw! Baka ikaw na ang next iPhone 17 winner! 

Follow Juan365 Live Stream Page Juankada!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan","Ito na ang pinaka-hinihintay na Surpresa ni Juan!!
Ready ka na ba, Juankada? 
15 days of giveaways, real prizes, at bonggang surprises araw-araw! Baka ikaw na ang next iPhone 17 winner! 

Follow @[61569634500241:2048:Juan365 Live Stream] Page Juankada!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan",41,"10/14/2025 02:45",uploaded,https://www.facebook.com/reel/832303202489557/,1,0,Videos,,,,,Lifetime,488686,143592,115553,16670,11369,1397,1397,,,3.38,1276549,,,16493246.272,15.74,0
122161158404762707,61572881214141,Juan365,"Clue: enough para ma-level up agad ang laro mo, Juankada!
Comment mo na sa baba kasama ang User ID mo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",,0,"10/14/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02d3XA5ujznAUn4aQyrDjkDcoFTvFNrxinwYN5dkkqsb77yEo7EKuK4y7b1yyVtDcWl,0,0,Photos,,,,,Lifetime,14395,679,331,236,112,504,399,49,56,0.31,26596,1,1,,,
122161131482762707,61572881214141,Juan365,"Rewind. 🔁 Look closer. 👀

The clues are out… and the surprise is closer than ever. 💥

Juankada, excited ka na ba sa mga paparating na SURPRESA? 👀 Mag ready ka na at baka ikaw na ang luckyJUAN! 🍀

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Rewind. 🔁 Look closer. 👀

The clues are out… and the surprise is closer than ever. 💥

Juankada, excited ka na ba sa mga paparating na SURPRESA? 👀 Mag ready ka na at baka ikaw na ang luckyJUAN! 🍀

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"10/13/2025 20:30",N/A,https://www.facebook.com/reel/1020271536840122/,1,0,Videos,,,,,Lifetime,37073,811,559,172,80,287,286,1,,0.03,39645,,,133464.448,3.795,0
122161099874762707,61572881214141,Juan365,"Feeling lucky this Tuesday?
Treat yourself with fun and rewards from Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/13/2025 17:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0jydh3MaLUE2NzE6LEkkzB2cRLfK5b3J9qDxHFTx7SpqQh7R2vjm5JPTb1zPWJiN8l,0,0,Photos,,,,,Lifetime,20588,669,368,213,88,655,467,77,111,0.52,37233,11,6,,,
122161069058762707,61572881214141,Juan365,"📢 Advisory Notice

Hi Juankada! 👋

Heads up lang po na magkakaroon ng scheduled maintenance sa mga sumusunod na services:

📱 GCash
🗓️ October 14, 2025
⏰ 2:00 AM – 3:00 AM

💳 PayMaya
🗓️ October 14, 2025
⏰ 3:00 AM – 4:00 AM

During these times, temporary unavailability or transaction delays may occur.

📅 Planuhin na ang transactions ahead of time para iwas abala.

Thank you for your understanding and patience! 💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/13/2025 11:19",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02YFudZVZo2UnScccQ5eZPvGQGRsXQEBfgSgz17ceWktv2Tyrf9W51qFxxQxHc2mfRl,0,0,Photos,,,,,Lifetime,12628,291,194,44,53,185,125,39,21,0.06,20809,,2,,,
122161036316762707,61572881214141,Juan365,"Easy lang ‘to, Juankada! Alam mo ba ang sagot?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",,0,"10/13/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02xkJ4KPebQ8K37E6ycNVV9JjNFoanJdKvrcHJQ9FPN7BCCf45zAF76u2HBLu9XMyxl,0,0,Photos,,,,,Lifetime,18304,669,299,244,126,774,612,72,90,0.36,32727,1,,,,
122161003376762707,61572881214141,Juan365,"Sa Juan365, sure ang good vibes at rewards — All in Juan sa Saya!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/13/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid032ccUbfsgGhb588c7CgwkvgukZfwbC13EYVh5MfjdBauqVe3oyh537pJ3rSDpcpGTl,0,0,Photos,,,,,Lifetime,21221,565,313,189,63,611,506,3,102,0.44,37024,4,1,,,
122160953426762707,61572881214141,Juan365,"New week, new chance para makabawi!  Get your Cashback today!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",,0,"10/13/2025 00:12",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0GUQCykXFwFaqMzQgKyinoZA1vpYhRnFTdctx4X6hWKAbuJY7LwWBJvwjKzbf2tBrl,0,0,Photos,,,,,Lifetime,26208,526,270,179,77,761,583,49,129,0.66,46539,1,2,,,
122160909206762707,61572881214141,Juan365,"Banggaan lang ba… o simula ng malaking SURPRESA? 💥

Handa ka na rin bang mabangga ng SWERTE Juankada? 🍀

Abangan. Malapit na! 🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Banggaan lang ba… o simula ng malaking SURPRESA? 💥

Handa ka na rin bang mabangga ng SWERTE Juankada? 🍀

Abangan. Malapit na! 🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",17,"10/12/2025 20:30",N/A,https://www.facebook.com/reel/812775901490625/,1,0,Videos,,,,,Lifetime,44359,939,694,155,90,393,393,,,0.13,53302,,,342353.092,7.765,0
122160886538762707,61572881214141,Juan365,"Juankada, time to rule the reels! Try Glory of Rome today!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Juankada, time to rule the reels! Try Glory of Rome today!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",11,"10/12/2025 17:01",N/A,https://www.facebook.com/reel/1626585168312698/,1,0,Videos,,,,,Lifetime,23252,584,391,149,44,259,256,3,,0.02,25619,,,65400.815,2.89,0
122160822374762707,61572881214141,Juan365,"What if magbigay ng bonus si Juan? Ready ka ba, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/12/2025 07:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02T8Ce32AAHma4UKwDmZjsoYhEZWcEEAhbzFYtJrZT2YD9o5siUNcKRNEu42my59Bel,0,0,Photos,,,,,Lifetime,38068,1212,553,554,105,1911,1628,4,279,0.85,69233,7,3,,,
122160782966762707,61572881214141,Juan365,"Hindi kailangan mag-all-in para mag-enjoy. Stay within your budget, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"10/12/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02CcC4cT9nZSuu8kZNVB68m3tU2P8nu7CjUnKHY5D1Ec4dNY1uZ9R9ZxDLEgDpvQGul,0,0,Photos,,,,,Lifetime,23659,551,306,155,90,545,430,40,75,0.53,41479,4,3,,,
122160756440762707,61572881214141,Juan365,"SURPRESA?! OO SURPRESA!! 🚨 

May paparating na nakakakilig na SURPRESA 😍 Hindi mo ’to gugustuhing palampasin — promise! 💯 

Abangan at baka ikaw na ang susunod na luckyJUAN! 👀

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","SURPRESA?! OO SURPRESA!! 🚨 

May paparating na nakakakilig na SURPRESA 😍 Hindi mo ’to gugustuhing palampasin — promise! 💯 

Abangan at baka ikaw na ang susunod na luckyJUAN! 👀

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",13,"10/11/2025 23:31",N/A,https://www.facebook.com/reel/1705844863443274/,1,0,Videos,,,,,Lifetime,30874,1016,630,279,107,408,407,1,,0.03,35667,,,96877.263,3.093,0
122160747974762707,61572881214141,Juan365,"Congratulations, Juankada Dennis Trillo, for winning Best Actor at the 48th Gawad Urian Awards for Green Bones! 🎬 Truly well-deserved! 🙌 Your Juan365 family is so proud of you!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #DennisTrillo #bestactor",,0,"10/11/2025 22:21",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid031QPbTMabL2YLUhDiwRJofApqD6aYkqt5L8i8Si8nEt414cRmtPtwt5Teoedth7Vzl,0,0,Photos,,,,,Lifetime,26401,697,414,203,80,674,520,42,112,0.65,46828,5,,,,
