"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Negative feedback from users: Hide all","Negative feedback from users: Hide","Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Matched Audience Targeting Consumption (Video Click)","Approximate content monetization earnings","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)"
122155157084762707,61572881214141,Juan365,"Your favorite Juan365 Game + Color ng suot mong shirt ngayon.
Drop your Juan365 Name sa comments, Juankada! Let’s see sino ang may pinaka cool na name!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/12/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid036PoBtRdMWTfjCScJUNBHDjB12SuEMaaEULvNbXGRywrgXU6ndo8EVGpequdT71Ftl,0,0,Photos,,,,,Lifetime,53535,28679,1003,481,452,70,4,1,1029,924,105,,,0.68,,,
122155097228762707,61572881214141,Juan365,"Anong paborito mong video game character, Juankada? Happy Video Games Day!

Download the Juan365 app & join the fun, Juankada! Message us to guide you! 🧡

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,"09/11/2025 21:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid024jhBvXzwpHEkVZmhSnboJzrqgUHoZi2DZ1zoPRyRMbT1UyrDCE1ZMauwweBTmZYBl,0,0,Photos,,,,,Lifetime,39211,20738,559,381,131,47,2,1,367,317,47,3,,0.38,,,
122155064480762707,61572881214141,Juan365,"Christmas countdown na, Juankada! 🎄 Tutok na bukas, Saturday, Sept 13, 5:00 PM sa Juan365 Live Stream !

Mechanics:
1️⃣ Follow Juan365 
2️⃣ Share this post
3️⃣ Comment your User ID + screenshot na naka-download ka na ng Juan365 App & naka-follow ka sa Juan365 Official page
4️⃣ Tag 5 friends

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada","Christmas countdown na, Juankada! 🎄 Tutok na bukas, Saturday, Sept 13, 5:00 PM sa @[61569634500241:2048:Juan365 Live Stream] !

Mechanics:
1️⃣ Follow @[61572881214141:2048:Juan365] 
2️⃣ Share this post
3️⃣ Comment your User ID + screenshot na naka-download ka na ng Juan365 App & naka-follow ka sa Juan365 Official page
4️⃣ Tag 5 friends

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",10,"09/11/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/videos/1316704460032824/,1,0,Videos,,,,,Lifetime,58967,54633,1446,793,457,196,,,618,616,,2,,0.01,147525.013,2.886,0
122154989672762707,61572881214141,Juan365,"Describe your game today + comment your user ID,  Juankada!  😉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/11/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0DfgGbmy4faAJc5Bjyk3uxe5LMUiai3QCSyBCYLANLLqhVsasoNEte3V5EyftrG51l,0,0,Photos,,,,,Lifetime,51819,28206,1084,488,519,77,3,5,1054,955,98,1,,0.56,,,
122154961424762707,61572881214141,Juan365,"Lucky charm na, wallpaper pa!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/11/2025 03:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid09HDcfZSBZe5XocwMD7o3JvWUHByFgbPN5kYJf1MhjeoYdK2Kr1UVFWT99Wyrmfxxl,0,0,Photos,,,,,Lifetime,61321,31253,659,391,223,45,3,2,879,725,146,8,,0.73,,,
122154941456762707,61572881214141,Juan365,"Huwag magpapadala sa kahina-hinalang links. Protect your winnings, protect yourself! Legit updates? Sa Juan365 CSR at official FB page lang yan!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #juanalert","Huwag magpapadala sa kahina-hinalang links. Protect your winnings, protect yourself! Legit updates? Sa Juan365 CSR at official FB page lang yan!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #juanalert",10,"09/11/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/videos/1489668515402559/,1,0,Videos,,,,,Lifetime,31986,31609,759,441,270,48,,,465,465,,,,0,87083.637,3.204,0
122154918476762707,61572881214141,Juan365,"Let’s goooo! Alex Eala pasok na sa São Paulo Open quarterfinals! 🫶🎾

All-out support para kay Alex, para sa Pinas!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #JuanSports",,0,"09/10/2025 21:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02dmZo2hg8MxAaJ4PGxLDAs5YDrRUtWFGgYrGgahHiWqawEG5ndQYEa6eikiYA2hmbl,0,0,Photos,,,,,Lifetime,46643,26308,483,288,151,44,2,1,400,331,68,1,,0.42,,,
122154874280762707,61572881214141,Juan365,"Choose your fate!  Kung ano ang ma-pause mo, yun ang lalaruin mo! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Choose your fate!  Kung ano ang ma-pause mo, yun ang lalaruin mo! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",11,"09/10/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/videos/2214209809064747/,1,0,Videos,,,,,Lifetime,42342,38807,1377,751,562,64,,,1767,1761,,6,,0,126360.137,3.572,0
122154805118762707,61572881214141,Juan365,"Sleep is life pero credits is love! 😍 Anong deserve mo, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/10/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02DsFf9Gi7UoBW66WLiWVGT2ECpDhJmgTHvzyWdXHZxVzBGChGseEnHPRBsAy4Yvb1l,0,0,Photos,,,,,Lifetime,92024,49198,2006,1227,691,88,5,4,2512,2227,282,3,,1.17,,,
122154769310762707,61572881214141,Juan365,"Congratulations sa 30 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/10/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02YF2yw7AhSSh5N6RFthGaaUPEEBJcDavEfoT6W9u7WL2ysLUCsJ8C6xNn681jkLCRl,0,0,Photos,,,,,Lifetime,138053,66591,1689,1034,576,79,11,3,5915,3929,1982,4,,1.96,,,
122154744740762707,61572881214141,Juan365,"Round of 16, HERE WE GO! 🏆💪 

Isang laban para sa bayan, isang Pinay laban sa mundo—support all the way! 🇵🇭🙌

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"09/10/2025 00:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0FEkyroR6veRLk77FxifCy7nbdEVKhQWkKgp36zVtDgEJnsjSqtkqsEEy8omMgLGJl,0,0,Photos,,,,,Lifetime,51991,27757,609,375,202,32,2,1,599,492,107,,,0.6,,,
122154721808762707,61572881214141,Juan365,"Laro lang, walang kaba!  Sa Juan365, guaranteed safe & secure ka!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/09/2025 21:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0ZQrYgx7oYjQPLwWV8YnCUR6nfBiZYpdKdihPFh8N5joVV27hN15d5dSXcC8jgQLtl,0,0,Photos,,,,,Lifetime,75393,39601,788,430,329,29,6,5,1718,1521,196,1,,0.94,,,
122154685310762707,61572881214141,Juan365,"Anong favorite color mo, Juankada? Comment mo na yan, malay mo! 😉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/09/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02fsmixFaqNPt2g27HcDBV9ZU3xL69CCrWJnzZPSvejCQnXzXwb27bk22eMbkXUFPYl,0,0,Photos,,,,,Lifetime,78197,40555,2713,986,1563,164,3,7,2984,2667,317,,,0.93,,,
122154618890762707,61572881214141,Juan365,"Control is the real flex. 💪🎮
Hindi kailangan ng lucky streak kung may tamang limit.
Si Juan, panalo dahil alam ang hangganan.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/09/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0v4zuSRKEh3VuV31sii7e1HZP8TRcSmau8tvMgxFnWEjZpzFDD4vjbmeq7eThzYial,0,0,Photos,,,,,Lifetime,55740,31332,817,449,314,54,4,3,878,723,121,34,,0.61,,,
122154584738762707,61572881214141,Juan365,"Step into the game and face the ultimate trickster!
Joker Ace is here — kaya mo ba siyang talunin?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Step into the game and face the ultimate trickster!
Joker Ace is here — kaya mo ba siyang talunin?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",22,"09/09/2025 03:00",uploaded,https://www.facebook.com/Juan365officialpage/videos/2246693152434502/,1,0,Videos,,,,,Lifetime,12219,12692,510,341,130,39,,,275,275,,,,0.04,46663.313,4.504,0
122154551678762707,61572881214141,Juan365,"Triple nine, triple swerte! 🍀 Today’s your moment to shine!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/08/2025 23:21",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02atapipgitKLQ8eunU3EVLsiQfB6uXh3i55L32fnTLhsayHYC9CcxEmUuTRJdxcLSl,0,0,Photos,,,,,Lifetime,128917,64435,1771,1041,655,75,13,2,5160,4634,526,,,1.94,,,
122154530060762707,61572881214141,Juan365,"Isa ka na ba sa nabigyan, Juankada? Comment 'G' at baka ikaw na ang susunod na mabigyan 😉

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada",,0,"09/08/2025 21:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0cYudpoG79B1HKBJVHpv7MQSvtjamZTbW2dQYTmJJfc2wx7aRXnX2QTgmy3sAguqrl,0,0,Photos,,,,,Lifetime,85666,47858,1958,787,1082,89,6,3,2508,2305,203,,,1.07,,,
122154496988762707,61572881214141,Juan365,"Boring? Not today! Juankada, let’s make it JUANtastic!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan","Boring? Not today! Juankada, let’s make it JUANtastic!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan",12,"09/08/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/videos/1564696444939879/,1,0,Videos,,,,,Lifetime,56453,38305,855,528,269,58,,,818,551,,267,,0.01,148925.584,3.108,0
122154432752762707,61572881214141,Juan365,"3 wishes, 3x the thrill!
Comment 🧞‍♂️ kung handa ka na sa magic spins!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","3 wishes, 3x the thrill!
Comment 🧞‍♂️ kung handa ka na sa magic spins!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",22,"09/08/2025 07:00",uploaded,https://www.facebook.com/Juan365officialpage/videos/1777551979633665/,1,0,Videos,,,,,Lifetime,38857,39078,971,598,322,51,,,729,728,,1,,0.12,124815.306,3.522,0
122154392222762707,61572881214141,Juan365,"Congratulations sa 20 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/08/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02xKPs3BZyjRDyR6PK4TJa1rq1jJnY73WhCh7G9viRUdL46aunabN4KhpWwrzLeaaPl,0,0,Photos,,,,,Lifetime,121205,61635,1569,1078,435,56,10,6,4307,3312,989,6,,1.85,,,
122154362828762707,61572881214141,Juan365,"Flex mo na 'yan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/08/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0BEgrqNF7yjiVQNATTdbYAA2dTUENRCAaSNztKARxajGhtxm3wKJYAjxJCPtxP23fl,0,0,Photos,,,,,Lifetime,57224,28559,1753,612,728,413,1,1,1058,924,120,14,,0.6,,,
122154319604762707,61572881214141,Juan365,"Start strong, Juankada! Gawin nating extra rewarding ang Monday mo with cashback!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Start strong, Juankada! Gawin nating extra rewarding ang Monday mo with cashback!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",11,"09/07/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/videos/1685546168823515/,1,0,Videos,,,,,Lifetime,16384,16734,812,446,308,58,,,594,592,,2,,0,54519.947,4.099,0
122154258728762707,61572881214141,Juan365,"Iba ang panalong kalmado. 🧊
Hindi kailangang kabahan o mapilit.
Enjoy lang, dahil ‘di sa gigil nasusukat ang saya. 🎯

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/07/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid037fd6fRq15yjK74weRD8vwnM3uF8DdYgVpDodtxrBsmbyL5WC9ADmuz8sddcuabUal,0,0,Photos,,,,,Lifetime,101398,51443,971,444,469,58,16,6,2371,2124,245,2,,1.57,,,
122154228650762707,61572881214141,Juan365,"Try Jogo do Bicho!
Sama ang swerte at saya sa kakaibang laro na siguradong patok sa Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Try Jogo do Bicho!
Sama ang swerte at saya sa kakaibang laro na siguradong patok sa Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",33,"09/07/2025 04:01",N/A,https://www.facebook.com/Juan365officialpage/videos/2258853151220595/,1,0,Videos,,,,,Lifetime,9823,11911,446,314,105,27,,,198,197,,1,,0.03,36421.998,4.228,0
122154194888762707,61572881214141,Juan365,"APP or Website, Saan ka naglalaro, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/07/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid025TJVLWuygeFMuBgxMn6UfWneDdirsxLgTJSNQTJY9dJ3eBKahYjLtRi3msKeh4G5l,0,0,Photos,,,,,Lifetime,71623,37739,826,475,304,47,8,5,1254,1068,178,8,,1,,,
122154177044762707,61572881214141,Juan365,"JUANderful Victory! 🏆

Congratulations to our very own Alexandra Eala for bringing home the Guadalajara 125 Open Championship! 

You’ve shown the world that Filipinos are truly Number JUAN when it comes to passion, perseverance, and excellence. 
Mabuhay ka, Alex! The whole Juankada is proud of you! 
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanSports #JuanKada",,0,"09/06/2025 21:38",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0221tGLSmWUzCgzm4F5E7Gavz5NRkUiC3tydhQjhXkPq371mpcPjmo9Anb6yQqybiZl,0,0,Photos,,,,,Lifetime,53724,31459,683,396,267,20,5,3,546,460,45,41,,0.63,,,
122154169976762707,61572881214141,Juan365,"Ay sino ho kayo?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/06/2025 20:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02gW92ryYtMeD3pSEXfEA4nyUhbiCLUsKxaVRGSyBneshKEkvC5D66UWoMX4tAdXXDl,0,0,Photos,,,,,Lifetime,54076,31554,549,315,202,32,2,3,785,660,123,2,,0.71,,,
122154147242762707,61572881214141,Juan365,"Alin ang kaya mong i let go Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan","Alin ang kaya mong i let go Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GForEveryJuan",12,"09/06/2025 16:30",uploaded,https://www.facebook.com/Juan365officialpage/videos/1488888842459274/,1,0,Videos,,,,,Lifetime,20120,19622,756,450,267,39,,,595,594,,1,,0.01,70022.307,4.235,0
122154085118762707,61572881214141,Juan365,"PAALALA, Juankada! 📌
Safe ka lang sa official Juan365 channels.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert","PAALALA, Juankada! 📌
Safe ka lang sa official Juan365 channels.

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanAlert",10,"09/06/2025 07:01",N/A,https://www.facebook.com/Juan365officialpage/videos/1352200236614158/,1,0,Videos,,,,,Lifetime,12541,12229,564,381,135,48,,,288,287,,1,,0,41501.087,4.136,0
122154059996762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 300 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"09/06/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/videos/805716842019095/,1,0,Videos,,,,,Lifetime,42849,38502,1367,846,464,57,,,1550,1549,,1,,0.01,134012.443,3.826,0
122154021860762707,61572881214141,Juan365,"The rising tennis star from the Philippines has secured her spot in the Guadalajara Open Final!

Tuloy ang laban, Alex! 🇵🇭🙌

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"09/06/2025 00:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Rcwi5YfVo1jw4FDtU6pjXNSeqV3DcEYiK4KpoJzARgQBoBqePpFhvwDiNuH9k2uVl,0,0,Photos,,,,,Lifetime,42642,25126,394,267,80,47,5,1,299,223,76,,,0.47,,,
122153976236762707,61572881214141,Juan365,"Ano ba ang tamang pag bigkas? 🤔 Comment mo nga, Juankada!
20 lucky Juankada ang may chance magkaroon ng total of 6,000 worth of free Juan365 credits! 🎉

Mechanics:
1️⃣ Follow Juan365 Official Page and Juan365 Cares 
2️⃣ Share this post
3️⃣ Comment your answer + User ID + screenshot na naka-follow ka sa Juan365 Official & Juan365 Cares at shinare mo itong post.
4️⃣ Tag 5 friends

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Ano ba ang tamang pag bigkas? 🤔 Comment mo nga, Juankada!
20 lucky Juankada ang may chance magkaroon ng total of 6,000 worth of free Juan365 credits! 🎉

Mechanics:
1️⃣ Follow @[61572881214141:2048:Juan365] Official Page and @[61579361702713:2048:Juan365 Cares] 
2️⃣ Share this post
3️⃣ Comment your answer + User ID + screenshot na naka-follow ka sa Juan365 Official & Juan365 Cares at shinare mo itong post.
4️⃣ Tag 5 friends

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",39,"09/05/2025 20:30",uploaded,https://www.facebook.com/Juan365officialpage/videos/1325400502534237/,1,0,Videos,,,,,Lifetime,34252,28658,1388,520,559,309,,,917,916,,1,,0.06,178412.616,5.885,0
122153935478762707,61572881214141,Juan365,"Pasko na ba? 🎁 Anong nasa wishlist mo ngayong Ber months, Juankada? 

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"09/05/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0e4bzDYK8cv3aewphwrpCCexi3vEMW19Ctu4XmN3nftBrD9i1UqPx3ERaj8EBUak7l,0,0,Photos,,,,,Lifetime,78364,41772,1375,629,692,54,9,4,1757,1553,202,2,,1.12,,,
122153876318762707,61572881214141,Juan365,"Mas masaya ‘pag kontrolado.
Hindi kailangan isugal ang lahat—enjoy lang, chill lang. 🎰🧠
Play smart, play responsibly.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/05/2025 07:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02BPXqwKqbuWiXeKBZDWuWa99YjFPwAhUSbx3ef5HnCyHctCy9H3LyEzfq7z9ybq8kl,0,0,Photos,,,,,Lifetime,74619,41681,812,450,301,61,14,5,1599,1355,237,7,,0.97,,,
122153848478762707,61572881214141,Juan365,"Flex mo nga, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Flex mo nga, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"09/05/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/videos/1206624064606703/,1,0,Videos,,,,,Lifetime,30162,28195,1294,694,511,89,,,1205,1202,,3,,0,82316.226,3.229,0
122153813162762707,61572881214141,Juan365,"She’s unstoppable! 🚀

Umarangkada si Alex Eala papunta sa Semifinals ng Guadalajara Open! 🙌🎾

Let’s cheer her on, Juankada! 🇵🇭❤️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"09/05/2025 00:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid028MNoURT8SsQpVmJFnx6L4sDyBEYv6dnTbdnFWHnDqgKDhtXB6WWD1GbLy4sinvkZl,0,0,Photos,,,,,Lifetime,54800,31620,619,359,232,28,2,2,624,504,120,,,0.72,,,
122153776364762707,61572881214141,Juan365,"Huh excuse me friend???

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Huh excuse me friend???

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"09/04/2025 20:30",N/A,https://www.facebook.com/Juan365officialpage/videos/3799772336834210/,1,0,Videos,,,,,Lifetime,25364,24929,644,408,182,54,,,365,365,,,,0,60650.041,2.769,0
122153750216762707,61572881214141,Juan365,"Kung ano ang mascreenshot mo, ‘yun ang lalaruin mo!
Sige nga Juankada, i-comment ang SS niyo sa baba! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Kung ano ang mascreenshot mo, ‘yun ang lalaruin mo!
Sige nga Juankada, i-comment ang SS niyo sa baba! 🔥

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",7,"09/04/2025 16:30",N/A,https://www.facebook.com/Juan365officialpage/videos/1234841778659099/,1,0,Videos,,,,,Lifetime,33881,28076,1467,648,742,77,,,1868,1868,,,,0,117078.466,4.701,0
